Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1888.85,1825.84,1814.38,1997.71,1978.68,1853.52,1960.04,2391.94,2286.37,1898.95,HINDNATGLS
Raw Material Cost,511.16,548.51,538.32,628.96,640.17,596.95,589.7,703.81,709.87,605.27,HINDNATGLS
Change in Inventory,60.98,154.25,16.35,-55.65,-4.83,57.95,-81.25,-81.06,18.17,26.71,HINDNATGLS
Power and Fuel,671.94,778.08,629.5,597.0,534.48,570.67,650.68,902.93,744.48,715.32,HINDNATGLS
Other Mfr. Exp,264.8,262.47,236.32,246.01,260.4,257.01,206.23,265.15,270.8,282.62,HINDNATGLS
Employee Cost,134.92,163.22,162.81,188.29,179.39,211.24,200.03,206.36,218.76,205.21,HINDNATGLS
Selling and admin,24.85,30.01,33.3,34.51,45.74,46.13,83.11,73.66,73.06,47.59,HINDNATGLS
Other Expenses,39.22,40.76,52.46,33.06,46.89,36.41,36.53,27.61,24.95,25.88,HINDNATGLS
Other Income,0.96,-1.35,86.34,62.52,5.04,92.69,2.12,107.04,15.9,-2.96,HINDNATGLS
Depreciation,116.52,198.31,247.01,253.82,199.31,174.87,160.93,158.53,148.46,134.47,HINDNATGLS
Interest,92.33,203.57,256.52,259.05,254.83,238.0,251.85,252.57,233.17,210.48,HINDNATGLS
Profit before tax,95.05,-246.19,-239.17,-236.12,-182.32,-127.12,-298.15,-172.7,-103.11,-304.14,HINDNATGLS
Tax,4.19,-74.39,-20.99,0.92,,,-3.64,0.25,-0.08,,HINDNATGLS
Net profit,90.86,-171.8,-218.18,-237.04,-182.31,-127.11,-294.51,-172.95,-103.03,-304.14,HINDNATGLS
