Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,73.91,89.92,91.17,70.11,85.8,285.45,337.79,295.03,181.77,192.76,SADBHIN
Raw Material Cost,,,,,,24.55,15.03,,0.03,,SADBHIN
Change in Inventory,,,,,,,,,,,SADBHIN
Power and Fuel,,,0.06,0.17,0.16,,,,,,SADBHIN
Other Mfr. Exp,41.73,74.11,46.27,49.38,32.78,93.96,91.48,66.36,79.11,79.31,SADBHIN
Employee Cost,0.65,1.2,2.96,4.24,4.63,3.26,3.58,3.47,3.41,3.62,SADBHIN
Selling and admin,8.95,3.07,3.59,9.56,8.63,8.94,6.16,14.23,23.66,6.79,SADBHIN
Other Expenses,1.1,0.09,6.83,1.2,0.48,0.23,0.06,0.17,119.86,0.93,SADBHIN
Other Income,21.55,26.76,24.66,37.2,102.16,28.27,46.96,57.7,696.46,54.3,SADBHIN
Depreciation,0.06,0.13,0.11,0.13,0.07,0.69,0.41,0.1,0.06,0.02,SADBHIN
Interest,4.25,21.42,52.68,103.75,146.06,129.5,163.42,174.85,213.29,127.64,SADBHIN
Profit before tax,38.72,16.66,3.33,-61.12,-4.85,52.59,104.61,93.55,438.81,28.75,SADBHIN
Tax,12.78,5.03,2.52,2.15,0.19,11.43,36.87,37.01,62.19,6.85,SADBHIN
Net profit,25.95,11.63,0.81,-63.27,-5.04,41.16,67.74,56.54,376.62,21.89,SADBHIN
