Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,100.53,64.0,73.25,77.79,67.28,82.45,111.5,122.59,117.33,110.13,MEDICAMEQ
Raw Material Cost,75.79,46.11,47.94,52.08,41.79,48.22,68.78,81.95,74.49,65.84,MEDICAMEQ
Change in Inventory,2.44,0.74,-1.49,0.33,-1.02,-0.99,1.13,-1.39,1.53,-1.04,MEDICAMEQ
Power and Fuel,2.99,2.17,2.63,3.29,2.76,2.35,2.78,2.11,2.9,2.68,MEDICAMEQ
Other Mfr. Exp,3.84,2.25,2.7,3.2,3.3,5.39,8.67,5.95,9.1,7.37,MEDICAMEQ
Employee Cost,8.45,7.27,5.58,6.43,5.74,6.65,9.05,8.09,9.29,8.79,MEDICAMEQ
Selling and admin,8.29,6.53,6.62,7.12,6.35,7.12,6.41,5.3,4.43,3.94,MEDICAMEQ
Other Expenses,0.92,0.67,1.06,0.96,0.79,0.15,0.15,0.33,0.47,0.44,MEDICAMEQ
Other Income,0.74,0.73,0.61,1.1,0.7,0.31,1.88,3.65,1.85,0.75,MEDICAMEQ
Depreciation,1.5,1.58,1.61,2.1,1.9,1.92,2.06,2.21,2.5,2.52,MEDICAMEQ
Interest,2.58,3.77,4.05,3.92,3.62,3.61,2.71,1.38,0.93,1.51,MEDICAMEQ
Profit before tax,-0.65,-4.88,0.18,0.12,0.71,6.36,13.9,17.53,16.6,16.75,MEDICAMEQ
Tax,0.18,0.05,0.08,-0.32,0.23,1.2,3.79,5.5,4.35,4.27,MEDICAMEQ
Net profit,-0.83,-4.93,0.09,0.44,0.48,5.16,10.11,12.03,12.26,12.49,MEDICAMEQ
