Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,167.3,158.08,186.66,196.65,211.37,201.75,199.36,192.76,183.08,123.33,RUBYMILLS
Raw Material Cost,41.94,34.08,52.53,46.45,48.72,53.69,45.59,49.25,51.2,22.84,RUBYMILLS
Change in Inventory,5.36,-11.28,6.67,0.03,-2.69,3.28,1.46,-2.27,4.9,-11.96,RUBYMILLS
Power and Fuel,30.41,22.41,28.04,29.14,29.59,30.87,31.71,32.4,27.48,11.5,RUBYMILLS
Other Mfr. Exp,25.49,23.93,30.25,31.01,31.23,30.81,28.54,29.85,28.64,14.68,RUBYMILLS
Employee Cost,15.54,14.55,15.58,17.14,17.86,19.44,21.69,21.71,22.69,13.77,RUBYMILLS
Selling and admin,12.03,10.74,11.47,14.18,13.31,10.31,14.08,11.03,9.54,7.09,RUBYMILLS
Other Expenses,2.18,2.57,2.72,0.88,1.83,2.77,4.83,6.22,3.39,3.18,RUBYMILLS
Other Income,65.71,47.91,39.17,41.75,16.51,16.51,8.6,8.14,9.93,10.18,RUBYMILLS
Depreciation,23.66,24.4,22.56,18.78,19.56,14.99,15.47,13.63,12.01,8.41,RUBYMILLS
Interest,17.42,18.77,18.82,14.9,13.05,12.49,10.51,9.29,5.09,7.87,RUBYMILLS
Profit before tax,69.7,43.26,50.53,65.95,50.04,46.17,37.0,25.25,37.87,32.21,RUBYMILLS
Tax,11.47,12.78,5.64,12.01,9.27,8.77,1.83,7.45,10.17,6.37,RUBYMILLS
Net profit,58.23,30.48,44.9,53.94,40.78,37.41,35.16,17.8,27.7,25.85,RUBYMILLS
