Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,TIMESGTY
Reserves,11.96,13.89,15.08,15.26,15.01,19.07,19.55,24.25,25.57,32.11,TIMESGTY
Borrowings,,,,,,,,,,,TIMESGTY
Other Liabilities,0.71,0.74,0.77,0.84,0.88,1.04,1.04,0.09,0.15,0.27,TIMESGTY
Total,21.67,23.63,24.85,25.1,24.89,29.11,29.59,33.34,34.72,41.38,TIMESGTY
Net Block,0.01,0.01,,,,0.07,0.07,0.07,0.07,0.07,TIMESGTY
Capital Work in Progress,,,,,,,,,,,TIMESGTY
Investments,20.39,22.48,23.54,23.82,23.65,28.04,28.25,32.2,22.62,24.86,TIMESGTY
Other Assets,1.27,1.14,1.31,1.28,1.24,1.0,1.27,1.07,12.03,16.45,TIMESGTY
Total,21.67,23.63,24.85,25.1,24.89,29.11,29.59,33.34,34.72,41.38,TIMESGTY
Receivables,,,,,,,,,,4.92,TIMESGTY
Inventory,,,,,,0.06,0.06,,,,TIMESGTY
Cash & Bank,0.01,0.01,0.06,0.04,,0.04,,0.01,0.34,0.74,TIMESGTY
No. of Equity Shares,9018049.0,9018049.0,2498993149.0,9018049.0,9018049.0,9042949.0,9035949.0,9018049.0,9018049.0,9018049.0,TIMESGTY
New Bonus Shares,,,,,,,,,,,TIMESGTY
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TIMESGTY
