Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,89.97,89.97,89.97,89.97,89.97,89.97,89.97,89.97,89.97,89.97,TNPETRO
Reserves,306.45,255.7,218.19,151.01,189.16,218.56,269.38,318.63,360.68,468.61,TNPETRO
Borrowings,165.73,196.67,158.58,101.96,66.8,44.58,35.99,39.87,36.69,43.74,TNPETRO
Other Liabilities,222.04,255.57,215.37,217.56,116.19,165.87,193.2,164.16,155.67,159.12,TNPETRO
Total,784.19,797.91,682.11,560.5,462.12,518.98,588.54,612.63,643.01,761.44,TNPETRO
Net Block,319.46,313.45,287.79,246.78,217.88,215.84,192.56,230.46,291.73,280.83,TNPETRO
Capital Work in Progress,36.18,15.49,14.46,17.76,15.46,15.27,37.17,20.34,3.05,1.47,TNPETRO
Investments,137.78,92.09,92.11,78.67,77.04,96.86,99.64,97.81,97.92,97.92,TNPETRO
Other Assets,290.77,376.88,287.75,217.29,151.74,191.01,259.17,264.02,250.31,381.22,TNPETRO
Total,784.19,797.91,682.11,560.5,462.12,518.98,588.54,612.63,643.01,761.44,TNPETRO
Receivables,92.37,107.9,76.48,63.92,31.37,68.21,66.58,71.66,49.85,81.14,TNPETRO
Inventory,133.16,222.9,157.35,83.57,61.66,70.67,105.89,78.76,78.26,81.82,TNPETRO
Cash & Bank,21.95,12.9,11.3,11.76,11.07,13.41,58.54,85.2,84.52,173.19,TNPETRO
No. of Equity Shares,89971474.0,89971474.0,89971474.0,89971474.0,89971474.0,89971474.0,89971474.0,89971474.0,89971474.0,89971474.0,TNPETRO
New Bonus Shares,,,,,,,,,,,TNPETRO
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TNPETRO
