Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,153.54,RANASUG
Reserves,61.42,66.83,42.89,-12.09,4.64,-81.95,-168.53,-243.18,23.36,181.43,RANASUG
Borrowings,643.54,662.25,768.43,783.15,823.27,841.14,823.31,830.58,258.06,159.67,RANASUG
Other Liabilities,328.57,366.47,371.33,385.04,458.44,286.49,578.76,605.41,628.88,641.69,RANASUG
Total,1187.07,1249.09,1336.19,1309.64,1439.89,1199.22,1387.08,1346.35,1063.84,1136.33,RANASUG
Net Block,479.28,454.08,452.83,439.49,446.89,454.87,450.13,430.94,378.04,420.71,RANASUG
Capital Work in Progress,24.51,39.56,32.46,34.39,28.71,27.75,21.44,29.91,37.67,27.95,RANASUG
Investments,0.09,0.09,0.09,0.09,,,,,,,RANASUG
Other Assets,683.19,755.36,850.81,835.67,964.29,716.6,915.51,885.5,648.13,687.67,RANASUG
Total,1187.07,1249.09,1336.19,1309.64,1439.89,1199.22,1387.08,1346.35,1063.84,1136.33,RANASUG
Receivables,45.39,57.53,59.45,57.46,74.02,71.97,140.17,137.02,143.62,140.72,RANASUG
Inventory,517.07,546.07,638.65,586.78,645.27,420.09,535.72,509.04,302.54,373.22,RANASUG
Cash & Bank,22.12,20.03,32.75,13.99,28.48,21.25,58.04,39.84,68.5,76.65,RANASUG
No. of Equity Shares,153567820.0,153567820.0,153567820.0,153567820.0,153567820.0,153567820.0,153567820.0,153567820.0,153567820.0,153567820.0,RANASUG
New Bonus Shares,,,,,,,,,,,RANASUG
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,RANASUG
