Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,559.48,598.21,616.7,648.79,704.33,772.4,1955.4,2370.8,2130.5,2288.8,MINDACORP
Raw Material Cost,362.21,382.1,387.01,401.71,428.42,473.2,1247.2,1512.8,1307.8,1476.9,MINDACORP
Change in Inventory,10.2,-3.86,2.34,-2.04,1.78,-3.3,24.2,42.5,19.5,25.8,MINDACORP
Power and Fuel,11.65,16.89,16.92,15.31,16.59,19.2,34.4,43.2,45.6,46.8,MINDACORP
Other Mfr. Exp,29.74,30.51,34.25,31.06,35.2,38.2,106.8,130.7,130.0,140.9,MINDACORP
Employee Cost,64.68,69.97,73.65,81.32,95.29,104.1,291.6,340.8,335.3,362.4,MINDACORP
Selling and admin,37.13,34.19,42.7,39.9,39.9,47.7,78.5,88.2,71.0,55.4,MINDACORP
Other Expenses,3.26,5.02,3.73,5.59,4.59,7.3,13.8,16.8,17.4,20.7,MINDACORP
Other Income,7.96,9.95,3.77,2.61,1.73,15.7,14.4,44.4,-320.2,30.3,MINDACORP
Depreciation,14.35,16.84,21.67,17.37,18.48,19.5,49.0,61.5,82.3,89.7,MINDACORP
Interest,12.99,13.78,11.75,8.18,4.28,8.8,24.7,35.6,41.2,38.6,MINDACORP
Profit before tax,41.63,35.0,31.13,48.92,65.09,66.8,148.0,228.1,-200.8,113.5,MINDACORP
Tax,1.47,8.3,9.36,14.04,18.61,12.1,45.4,67.5,40.3,29.8,MINDACORP
Net profit,40.16,26.7,21.77,34.88,46.48,54.7,102.6,160.6,-241.1,83.7,MINDACORP
