Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,101.94,139.61,158.06,183.35,207.53,228.55,253.6,287.88,303.23,272.72,EMMBI
Raw Material Cost,74.22,109.89,118.32,137.24,142.55,158.15,167.55,189.92,206.39,180.08,EMMBI
Change in Inventory,3.64,9.75,7.68,6.93,2.79,2.19,-2.4,2.48,6.71,7.96,EMMBI
Power and Fuel,2.18,2.98,3.68,4.12,4.03,4.43,4.51,5.81,6.75,7.29,EMMBI
Other Mfr. Exp,6.63,9.18,12.71,13.49,17.96,18.44,16.51,19.95,24.56,28.5,EMMBI
Employee Cost,5.95,6.1,5.5,6.24,7.8,7.37,12.01,15.07,16.85,17.9,EMMBI
Selling and admin,7.04,9.14,11.04,9.89,12.42,13.6,18.78,21.79,21.66,22.21,EMMBI
Other Expenses,-0.29,-0.51,-0.87,-0.36,-0.1,-1.19,-3.35,-3.16,-3.69,-3.75,EMMBI
Other Income,0.1,0.03,0.06,0.56,1.31,-0.28,0.11,0.14,0.16,0.19,EMMBI
Depreciation,1.69,2.49,2.89,3.06,3.67,4.17,5.31,6.26,6.97,7.25,EMMBI
Interest,3.24,5.3,6.31,8.89,9.02,8.27,9.48,10.96,11.94,11.36,EMMBI
Profit before tax,5.02,4.82,6.22,8.27,14.28,17.22,20.51,23.9,18.67,10.03,EMMBI
Tax,1.71,1.59,1.88,2.31,3.68,4.79,5.25,6.12,4.03,2.36,EMMBI
Net profit,3.31,3.24,4.33,5.97,10.6,12.44,15.26,17.79,14.63,7.67,EMMBI
