Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1.52,,,,,,,,,,ORISSAMINE
Raw Material Cost,0.01,,,,,,,,,,ORISSAMINE
Change in Inventory,-1.04,0.51,0.07,-0.44,-4.94,1.59,5.22,-0.36,0.03,-0.19,ORISSAMINE
Power and Fuel,1.75,1.77,1.68,1.41,1.47,1.37,1.3,1.31,1.02,1.05,ORISSAMINE
Other Mfr. Exp,3.43,3.66,2.6,2.38,4.54,4.72,3.45,5.48,5.56,4.97,ORISSAMINE
Employee Cost,26.71,26.93,27.75,26.47,25.33,25.48,25.03,23.85,22.53,21.58,ORISSAMINE
Selling and admin,18.7,11.14,16.44,8.01,3.91,11.8,9.77,11.7,8.67,7.04,ORISSAMINE
Other Expenses,2.62,1.91,0.83,1.41,2.68,3.0,262.03,630.08,15.06,1.09,ORISSAMINE
Other Income,59.66,79.98,75.0,74.67,69.09,61.99,54.15,53.92,28.39,17.35,ORISSAMINE
Depreciation,-1.37,8.82,9.01,8.7,6.84,4.85,15.0,14.96,2.5,2.11,ORISSAMINE
Interest,0.01,0.01,0.01,0.01,,,0.96,4.28,21.45,31.73,ORISSAMINE
Profit before tax,8.28,26.25,16.75,25.84,19.38,12.36,-258.17,-638.1,-48.37,-52.41,ORISSAMINE
Tax,4.84,13.39,10.48,8.14,8.44,5.8,-5.21,-186.47,28.33,-12.76,ORISSAMINE
Net profit,3.44,12.86,6.26,17.7,10.94,6.56,-252.96,-451.63,-76.69,-39.65,ORISSAMINE
