Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,14020.43,20023.26,21885.65,34450.64,20847.13,37813.81,38829.94,41460.43,21021.53,83179.63,ICICIPRULI
Raw Material Cost,,,,,,,,,,,ICICIPRULI
Change in Inventory,,,,,,,,,,,ICICIPRULI
Power and Fuel,,,,,,,,,,,ICICIPRULI
Other Mfr. Exp,10191.05,15916.7,17773.51,30244.52,18948.61,32527.22,32760.91,35977.51,14356.96,77000.27,ICICIPRULI
Employee Cost,763.89,769.14,712.67,683.25,10.25,818.96,965.3,966.01,1039.39,1003.88,ICICIPRULI
Selling and admin,1724.3,1942.06,1729.18,1734.6,1.43,2607.44,2922.35,3685.48,3271.9,3067.28,ICICIPRULI
Other Expenses,437.67,650.0,164.92,132.77,44.85,53.44,409.8,65.99,2651.55,2437.78,ICICIPRULI
Other Income,626.75,900.45,128.93,42.56,,130.18,131.88,590.69,1577.94,1668.46,ICICIPRULI
Depreciation,55.58,40.96,46.82,39.6,0.01,57.83,43.68,56.72,60.55,59.8,ICICIPRULI
Interest,15.8,13.6,14.77,16.84,0.06,15.26,20.15,23.26,18.94,55.83,ICICIPRULI
Profit before tax,1458.89,1591.25,1572.71,1641.62,1841.92,1863.84,1839.63,1276.15,1200.18,1223.25,ICICIPRULI
Tax,73.16,75.73,10.27,1.4,191.45,181.61,219.81,135.5,131.43,263.1,ICICIPRULI
Net profit,1385.73,1515.52,1562.44,1640.22,1650.46,1682.23,1619.83,1140.65,1068.75,960.15,ICICIPRULI
