Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,250.52,337.92,424.16,651.53,983.86,997.68,1342.62,2095.37,1883.19,1502.06,VINDHYATEL
Raw Material Cost,121.67,160.31,294.98,326.97,273.35,163.11,334.65,488.08,324.83,275.27,VINDHYATEL
Change in Inventory,13.92,6.49,13.04,9.77,5.4,87.12,174.46,415.62,173.83,-213.24,VINDHYATEL
Power and Fuel,3.55,4.8,5.57,6.97,7.02,6.0,8.53,9.85,9.28,5.31,VINDHYATEL
Other Mfr. Exp,104.48,120.81,49.62,165.73,439.39,684.1,874.93,1509.02,1293.35,647.96,VINDHYATEL
Employee Cost,19.02,20.2,21.69,29.35,39.86,46.6,62.83,87.03,96.47,87.96,VINDHYATEL
Selling and admin,12.95,11.38,12.82,15.25,21.78,36.04,40.27,58.57,52.01,43.91,VINDHYATEL
Other Expenses,5.81,5.47,5.32,18.34,38.85,20.29,18.49,18.72,20.97,18.25,VINDHYATEL
Other Income,6.82,9.15,6.25,10.17,12.86,18.33,9.15,13.32,18.96,23.7,VINDHYATEL
Depreciation,4.76,4.77,5.53,10.05,13.17,12.66,13.32,19.9,20.73,23.37,VINDHYATEL
Interest,12.02,19.95,22.18,33.89,52.88,40.74,47.2,76.24,97.02,78.03,VINDHYATEL
Profit before tax,-13.0,5.87,25.74,64.92,115.82,93.59,126.01,256.9,161.32,132.46,VINDHYATEL
Tax,0.03,0.14,4.88,7.07,38.48,27.95,42.67,88.24,34.42,28.91,VINDHYATEL
Net profit,-13.03,5.74,20.86,57.85,77.35,65.64,83.33,168.66,126.9,103.56,VINDHYATEL
