Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,55.13,56.11,56.39,57.25,53.37,62.99,61.55,76.96,85.37,97.29,ALPA
Raw Material Cost,40.06,36.19,32.98,35.18,31.86,35.79,35.36,47.31,51.42,60.62,ALPA
Change in Inventory,-0.02,-0.53,0.88,-0.92,3.98,-0.53,-0.31,-1.53,0.42,1.15,ALPA
Power and Fuel,1.59,2.09,2.42,1.8,1.49,1.58,1.76,2.01,2.21,2.43,ALPA
Other Mfr. Exp,1.32,2.1,2.15,2.13,1.35,1.72,1.81,2.25,2.07,2.86,ALPA
Employee Cost,4.54,6.01,7.97,7.63,7.17,8.64,10.29,12.06,11.84,11.77,ALPA
Selling and admin,4.06,3.87,5.52,5.81,6.52,6.07,6.28,8.17,8.77,7.54,ALPA
Other Expenses,0.97,2.33,0.57,0.36,2.13,1.56,1.6,2.41,3.54,5.51,ALPA
Other Income,0.54,0.47,0.57,1.64,6.08,4.47,4.53,5.07,0.48,4.41,ALPA
Depreciation,1.0,4.73,9.06,6.07,0.83,0.76,1.05,1.1,1.14,1.23,ALPA
Interest,1.27,1.94,2.12,1.7,1.45,1.71,1.07,0.57,0.2,0.1,ALPA
Profit before tax,0.84,-3.21,-4.95,-2.71,10.63,9.1,6.55,4.62,5.08,10.79,ALPA
Tax,0.31,1.16,0.2,-1.31,2.89,3.11,1.79,1.67,1.0,3.53,ALPA
Net profit,0.53,-4.37,-5.15,-1.4,7.74,5.99,4.77,2.95,4.08,7.26,ALPA
