Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2537.63,2790.13,3090.72,3467.44,3738.53,3999.07,4586.57,5173.62,4943.17,4690.0,KANSAINER
Raw Material Cost,1599.2,1801.99,1991.75,2056.53,2362.17,2107.24,2563.63,3125.52,2677.1,2662.48,KANSAINER
Change in Inventory,48.24,58.24,80.69,-62.03,13.81,34.26,114.45,197.98,-51.21,98.49,KANSAINER
Power and Fuel,34.79,45.48,66.68,65.22,69.43,71.02,75.38,82.9,69.78,60.41,KANSAINER
Other Mfr. Exp,211.38,222.06,247.93,275.81,28.05,300.83,360.07,416.92,371.62,381.09,KANSAINER
Employee Cost,106.94,118.14,135.88,143.3,170.11,198.12,226.56,255.38,269.38,258.58,KANSAINER
Selling and admin,429.45,465.4,520.55,609.79,784.87,906.06,538.89,573.7,551.51,449.58,KANSAINER
Other Expenses,-133.18,-140.8,-153.47,-190.06,-242.27,-280.63,146.72,175.18,170.95,143.27,KANSAINER
Other Income,24.28,131.24,10.33,21.79,562.69,98.22,72.42,61.88,26.86,27.89,KANSAINER
Depreciation,56.35,47.11,64.98,67.69,67.72,69.49,75.79,90.47,119.88,138.97,KANSAINER
Interest,0.09,0.02,0.45,0.02,,,,,5.0,7.49,KANSAINER
Profit before tax,305.13,420.21,306.99,398.9,1074.95,759.42,786.4,713.41,683.6,714.51,KANSAINER
Tax,89.24,128.03,100.42,127.23,176.1,253.48,270.0,246.06,148.2,183.52,KANSAINER
Net profit,215.89,292.18,206.57,271.67,898.85,505.94,516.4,467.35,535.4,530.99,KANSAINER
