Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,146.06,183.14,203.94,223.51,273.41,373.3,890.68,998.49,1296.84,967.54,VISHAL
Raw Material Cost,113.06,101.91,117.6,153.77,194.59,274.93,759.72,806.68,1086.59,755.03,VISHAL
Change in Inventory,0.46,0.58,0.1,0.65,1.21,0.63,19.52,-0.94,9.53,-19.81,VISHAL
Power and Fuel,,30.81,4.59,7.96,8.39,10.57,15.11,16.06,15.42,13.1,VISHAL
Other Mfr. Exp,,15.63,39.63,13.93,5.86,4.81,7.19,7.37,8.68,8.6,VISHAL
Employee Cost,,14.81,22.28,27.15,34.73,45.28,61.18,74.22,75.99,63.78,VISHAL
Selling and admin,18.06,2.56,2.53,2.36,3.24,6.33,3.14,4.22,2.34,2.39,VISHAL
Other Expenses,,0.61,0.86,0.82,1.8,1.63,8.95,14.24,13.93,16.57,VISHAL
Other Income,0.51,0.14,0.09,0.13,0.32,0.29,1.13,0.98,2.31,1.78,VISHAL
Depreciation,7.7,8.0,6.96,3.06,3.44,6.26,13.67,29.31,30.33,25.92,VISHAL
Interest,6.99,6.86,6.41,5.32,5.08,5.26,22.69,25.98,32.04,34.37,VISHAL
Profit before tax,1.22,2.67,3.27,9.92,17.81,19.15,19.68,20.45,43.36,29.75,VISHAL
Tax,0.56,0.6,0.39,0.58,3.54,10.28,4.05,2.59,13.26,11.65,VISHAL
Net profit,0.66,2.07,2.89,9.34,14.26,8.87,15.63,17.86,30.1,18.1,VISHAL
