Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.92,12.92,13.26,13.26,13.26,13.26,13.26,13.26,13.26,13.26,TRIL
Reserves,315.56,319.18,322.5,314.88,306.35,304.08,308.44,313.59,314.3,321.31,TRIL
Borrowings,40.04,103.2,162.84,149.5,157.58,203.5,396.72,255.85,300.95,254.31,TRIL
Other Liabilities,151.17,183.18,287.34,215.75,283.41,320.86,337.36,257.65,273.45,306.79,TRIL
Total,519.69,618.48,785.94,693.39,760.6,841.7,1055.78,840.35,901.96,895.67,TRIL
Net Block,99.34,144.16,143.77,174.55,167.42,168.68,176.47,180.68,172.11,161.59,TRIL
Capital Work in Progress,27.22,17.05,25.68,11.1,11.42,5.36,10.95,2.72,1.62,0.05,TRIL
Investments,2.11,2.36,2.36,6.04,6.04,6.31,6.45,6.66,6.35,6.37,TRIL
Other Assets,391.02,454.91,614.13,501.7,575.72,661.35,861.91,650.29,721.88,727.66,TRIL
Total,519.69,618.48,785.94,693.39,760.6,841.7,1055.78,840.35,901.96,895.67,TRIL
Receivables,174.14,228.52,381.09,235.73,299.53,362.7,486.99,369.35,404.66,405.02,TRIL
Inventory,94.05,102.95,119.51,156.02,180.06,184.35,247.5,176.46,195.5,196.25,TRIL
Cash & Bank,77.98,30.16,19.44,32.78,34.29,23.01,40.12,25.37,36.03,25.7,TRIL
No. of Equity Shares,12923611.0,12923611.0,13256411.0,13256411.0,13256411.0,13256411.0,132564110.0,132564110.0,132564110.0,132564110.0,TRIL
New Bonus Shares,,,,,,,,,,,TRIL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,1.0,1.0,1.0,1.0,TRIL
