Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,62.6,55.83,86.29,103.96,157.46,161.92,425.05,269.72,300.27,372.73,JMFINANCIL
Raw Material Cost,,,,,,,,,,,JMFINANCIL
Change in Inventory,,,,,,,,,,,JMFINANCIL
Power and Fuel,0.03,0.01,0.05,0.11,0.11,0.12,0.77,0.57,0.57,0.51,JMFINANCIL
Other Mfr. Exp,0.02,,0.01,0.02,0.01,0.01,37.39,29.54,31.48,31.5,JMFINANCIL
Employee Cost,11.83,4.86,8.15,10.03,11.73,9.89,81.76,75.92,68.65,86.41,JMFINANCIL
Selling and admin,4.46,1.75,3.08,4.56,4.32,5.14,29.23,25.3,10.73,10.7,JMFINANCIL
Other Expenses,0.76,0.53,0.6,1.33,1.96,0.6,7.77,1.91,15.12,9.3,JMFINANCIL
Other Income,0.71,0.36,0.87,0.58,0.31,1.04,1.11,0.64,2.72,1.68,JMFINANCIL
Depreciation,0.54,0.26,0.41,0.4,0.38,0.67,1.87,1.86,12.18,11.92,JMFINANCIL
Interest,0.05,0.03,0.09,7.59,27.15,39.6,34.73,19.56,7.81,7.24,JMFINANCIL
Profit before tax,45.62,48.75,74.77,80.5,112.11,106.93,232.64,115.7,156.45,216.83,JMFINANCIL
Tax,3.12,3.93,3.72,2.4,-0.14,0.21,40.96,4.4,29.14,41.6,JMFINANCIL
Net profit,42.5,44.81,71.05,78.11,112.25,106.73,191.68,111.3,127.31,175.23,JMFINANCIL
