Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1035.82,1002.1,881.27,1105.55,1166.37,1356.17,1135.05,1409.22,1154.16,591.48,SMLISUZU
Raw Material Cost,808.8,771.28,707.75,849.95,894.69,967.03,904.75,1124.22,743.11,478.09,SMLISUZU
Change in Inventory,16.87,9.19,40.15,39.32,46.78,-33.99,64.36,62.88,-161.11,7.42,SMLISUZU
Power and Fuel,6.86,7.98,8.93,9.4,10.57,11.39,11.57,11.89,8.33,6.05,SMLISUZU
Other Mfr. Exp,4.74,3.97,5.11,6.06,7.17,7.6,8.7,8.75,7.85,5.75,SMLISUZU
Employee Cost,67.87,80.91,93.96,120.09,124.88,140.25,146.12,166.7,155.15,133.47,SMLISUZU
Selling and admin,78.79,74.47,70.21,85.63,83.59,72.71,69.91,68.2,59.13,39.13,SMLISUZU
Other Expenses,6.0,2.36,3.71,4.51,5.18,13.2,13.1,17.96,7.59,4.76,SMLISUZU
Other Income,1.5,8.96,4.66,5.11,5.97,4.15,3.11,4.49,5.14,4.49,SMLISUZU
Depreciation,10.44,12.18,12.8,19.78,19.55,23.82,28.4,38.44,40.72,46.17,SMLISUZU
Interest,10.62,18.61,5.89,5.82,5.16,6.18,10.52,16.1,14.63,23.34,SMLISUZU
Profit before tax,60.07,48.49,17.72,48.74,68.33,84.15,9.45,24.33,-38.32,-133.37,SMLISUZU
Tax,18.2,12.06,0.31,11.8,17.17,21.14,0.96,4.76,-17.26,0.12,SMLISUZU
Net profit,41.87,36.43,17.4,36.94,51.16,63.01,8.5,19.57,-21.06,-133.49,SMLISUZU
