Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,241.99,22.71,25.2,26.31,29.18,22.54,1.76,1.67,,,JUBLINDS
Raw Material Cost,149.75,7.92,9.31,10.06,10.55,8.31,,,,,JUBLINDS
Change in Inventory,-0.21,0.57,0.31,-0.77,0.51,-0.46,,,,,JUBLINDS
Power and Fuel,4.16,0.17,0.18,0.18,0.14,0.12,0.11,0.86,,,JUBLINDS
Other Mfr. Exp,27.8,13.28,14.03,13.29,16.63,11.93,0.14,0.09,,,JUBLINDS
Employee Cost,12.48,1.05,1.32,1.52,1.42,1.38,1.24,1.42,,,JUBLINDS
Selling and admin,15.1,1.53,3.54,4.64,2.92,4.22,2.38,2.1,,,JUBLINDS
Other Expenses,-1.42,-0.16,-2.22,-3.07,-1.51,-1.25,-0.14,-0.16,2.78,0.41,JUBLINDS
Other Income,1.29,0.21,0.01,0.02,-0.39,40.93,0.62,0.02,,,JUBLINDS
Depreciation,2.84,0.13,0.15,0.15,0.13,0.12,0.1,0.1,,,JUBLINDS
Interest,1.7,0.01,0.01,0.12,0.16,0.07,,0.01,,,JUBLINDS
Profit before tax,30.66,-0.44,-0.8,-1.33,-1.14,38.11,-1.45,-2.73,-2.78,-0.41,JUBLINDS
Tax,4.91,0.03,0.15,-0.16,-0.05,,,,,,JUBLINDS
Net profit,25.75,-0.47,-0.94,-1.18,-1.08,38.11,-1.46,-2.73,-2.78,-0.41,JUBLINDS
