Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,17.87,16.94,16.05,18.43,18.51,21.64,22.6,25.82,24.92,27.31,IZMO
Raw Material Cost,,,,,,0.7,0.72,0.72,0.43,2.19,IZMO
Change in Inventory,-0.02,0.02,0.01,-0.03,0.01,-0.01,-0.01,0.05,,,IZMO
Power and Fuel,0.26,0.72,0.57,0.36,0.46,0.43,0.37,0.4,0.5,0.27,IZMO
Other Mfr. Exp,2.92,1.63,1.31,1.32,0.83,0.44,0.97,0.49,0.26,0.26,IZMO
Employee Cost,8.72,7.3,6.11,8.11,8.34,11.57,16.66,17.19,18.26,18.59,IZMO
Selling and admin,3.11,2.31,2.09,2.58,3.39,3.35,4.28,4.44,3.7,3.22,IZMO
Other Expenses,2.48,0.02,0.69,0.1,1.17,1.27,0.24,0.07,0.1,1.83,IZMO
Other Income,4.42,-1.36,2.34,1.81,1.58,3.24,4.63,2.29,2.27,1.23,IZMO
Depreciation,0.83,0.63,5.51,5.81,5.7,5.87,1.21,2.63,2.09,1.02,IZMO
Interest,2.87,1.78,1.85,1.89,1.88,1.23,1.29,1.43,1.02,0.9,IZMO
Profit before tax,1.08,1.21,0.27,0.04,-1.67,0.01,1.48,0.79,0.83,0.26,IZMO
Tax,0.21,0.48,0.08,-0.22,-0.61,-0.74,0.99,0.64,0.78,0.18,IZMO
Net profit,0.87,0.74,0.2,0.26,-1.06,0.75,0.5,0.16,0.04,0.08,IZMO
