Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,592.02,585.57,524.64,655.53,621.13,620.44,614.79,739.07,705.62,617.73,INGERRAND
Raw Material Cost,398.11,361.7,397.0,422.82,399.69,381.59,344.96,426.0,394.02,360.23,INGERRAND
Change in Inventory,1.8,-5.47,20.11,-13.65,-1.32,6.7,-3.26,4.07,-0.34,-3.88,INGERRAND
Power and Fuel,3.27,3.4,4.23,4.22,3.85,4.03,4.23,4.51,4.49,2.6,INGERRAND
Other Mfr. Exp,11.15,9.76,10.88,16.58,10.18,15.65,17.7,18.0,16.71,19.77,INGERRAND
Employee Cost,55.89,61.18,65.54,77.24,85.46,93.74,106.58,120.22,126.77,84.78,INGERRAND
Selling and admin,51.86,66.85,2.78,54.83,60.06,55.81,54.87,58.1,53.42,25.82,INGERRAND
Other Expenses,13.64,22.01,18.78,42.84,16.12,20.21,12.43,10.79,11.1,9.97,INGERRAND
Other Income,68.84,62.22,62.19,89.84,46.96,70.87,73.53,33.79,36.13,13.05,INGERRAND
Depreciation,5.03,5.18,8.11,11.56,9.78,11.8,12.6,11.37,18.26,14.26,INGERRAND
Interest,0.47,1.09,1.19,2.08,0.47,0.79,0.05,0.49,2.6,1.69,INGERRAND
Profit before tax,123.24,111.15,98.43,99.55,81.16,114.39,131.64,127.45,114.04,107.78,INGERRAND
Tax,40.48,33.2,31.48,33.4,20.32,37.11,42.76,46.52,29.44,35.43,INGERRAND
Net profit,82.76,77.94,66.96,66.15,60.83,77.27,88.89,80.93,84.6,72.35,INGERRAND
