Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,7.32,7.32,7.32,7.32,7.32,7.32,8.17,8.17,8.47,8.47,STYLAMIND
Reserves,16.42,20.51,27.34,36.73,48.88,69.21,137.47,177.04,195.79,251.21,STYLAMIND
Borrowings,44.43,66.22,73.29,81.73,116.78,184.0,126.8,189.05,118.48,59.15,STYLAMIND
Other Liabilities,14.82,19.41,23.31,23.66,38.12,42.63,55.76,63.89,72.56,88.55,STYLAMIND
Total,82.99,113.46,131.26,149.44,211.1,303.16,328.2,438.15,395.3,407.38,STYLAMIND
Net Block,30.87,30.74,50.7,48.64,56.29,79.68,185.67,233.47,194.95,187.82,STYLAMIND
Capital Work in Progress,2.94,18.38,20.36,30.73,56.05,108.71,,12.68,11.19,,STYLAMIND
Investments,,,,,,,,1.14,1.5,1.5,STYLAMIND
Other Assets,49.18,64.34,60.2,70.07,98.76,114.77,142.53,190.86,187.66,218.06,STYLAMIND
Total,82.99,113.46,131.26,149.44,211.1,303.16,328.2,438.15,395.3,407.38,STYLAMIND
Receivables,15.35,20.49,26.28,33.57,40.1,46.91,57.21,78.93,87.39,98.64,STYLAMIND
Inventory,24.95,31.1,24.64,25.45,43.19,53.94,58.72,66.23,66.73,71.85,STYLAMIND
Cash & Bank,0.97,1.23,3.56,1.93,1.66,1.36,0.86,2.21,6.12,15.14,STYLAMIND
No. of Equity Shares,7316200.0,7316200.0,7316200.0,7316200.0,7316200.0,7316200.0,8166200.0,8166200.0,8474030.0,8474030.0,STYLAMIND
New Bonus Shares,,,,,,,,,,,STYLAMIND
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,STYLAMIND
