Report Date,2010-03-31 00:00:00,2011-03-31 00:00:00,2012-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,12.21,19.6,23.97,102.96,151.05,200.87,220.46,262.98,245.9,203.07,APOLLO
Raw Material Cost,7.37,12.95,,88.03,144.76,194.2,203.9,195.18,192.18,159.42,APOLLO
Change in Inventory,,,,12.18,28.57,42.91,43.62,-3.58,12.07,8.58,APOLLO
Power and Fuel,0.05,0.03,,0.26,0.26,0.24,0.29,0.43,0.37,0.39,APOLLO
Other Mfr. Exp,0.1,0.07,,0.21,0.38,0.22,0.23,0.59,0.83,0.59,APOLLO
Employee Cost,1.33,1.39,,6.87,7.28,6.77,7.41,9.04,9.46,8.57,APOLLO
Selling and admin,0.64,0.7,,7.06,9.56,1.74,2.89,4.4,4.58,2.83,APOLLO
Other Expenses,0.02,0.01,18.68,-5.39,-7.83,-0.01,0.14,1.34,1.89,1.32,APOLLO
Other Income,0.02,0.04,,0.35,0.49,1.87,0.31,3.23,1.6,0.64,APOLLO
Depreciation,0.26,0.29,0.25,3.94,2.72,3.93,6.5,6.2,9.9,8.69,APOLLO
Interest,0.77,1.51,2.0,5.11,8.14,11.44,12.07,12.76,15.1,16.02,APOLLO
Profit before tax,1.69,2.69,3.04,9.4,14.84,27.12,30.96,32.69,25.26,14.46,APOLLO
Tax,0.15,0.33,0.43,1.95,4.84,9.67,11.79,3.59,11.25,4.21,APOLLO
Net profit,1.55,2.36,2.61,7.45,10.0,17.45,19.17,29.12,14.01,10.25,APOLLO
