Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1396.57,1803.02,2112.89,2382.38,1907.3,2174.95,2597.48,3358.76,3755.84,2096.7,SOBHA
Raw Material Cost,101.1,107.81,172.53,188.18,160.55,198.04,254.02,275.57,300.15,186.2,SOBHA
Change in Inventory,459.1,148.77,485.04,238.59,650.55,752.68,0.36,262.11,316.41,338.31,SOBHA
Power and Fuel,21.25,25.44,37.69,42.39,39.49,47.67,54.42,60.41,58.11,40.79,SOBHA
Other Mfr. Exp,831.28,978.33,1463.18,1464.92,1519.27,1856.4,1326.87,2036.35,2058.57,1150.49,SOBHA
Employee Cost,127.35,164.06,186.99,198.47,176.99,178.75,199.06,236.52,247.11,177.86,SOBHA
Selling and admin,300.72,164.01,184.82,190.12,200.73,202.44,226.13,316.84,220.36,185.32,SOBHA
Other Expenses,40.13,32.81,52.48,35.63,48.74,46.84,57.93,50.72,80.94,62.69,SOBHA
Other Income,6.35,7.29,15.88,19.27,30.53,35.31,48.24,75.02,74.65,94.46,SOBHA
Depreciation,38.78,55.97,65.58,68.86,58.58,59.99,50.4,58.24,67.35,75.5,SOBHA
Interest,106.17,142.87,136.87,152.29,152.92,147.86,194.84,229.34,673.23,575.96,SOBHA
Profit before tax,295.24,287.78,313.67,299.38,231.11,224.95,282.41,431.9,441.08,74.66,SOBHA
Tax,94.39,91.21,107.13,100.3,106.33,84.75,88.48,145.38,151.6,9.13,SOBHA
Net profit,200.85,196.57,206.54,199.09,124.77,140.21,193.94,286.53,289.48,65.54,SOBHA
