Report Date,2012-09-30 00:00:00,2013-09-30 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,6.69,6.0,3.17,17.42,23.85,37.87,138.66,491.91,771.9,1386.35,HNDFDS
Raw Material Cost,3.09,3.19,1.7,10.22,14.03,24.76,68.09,337.12,574.84,1064.92,HNDFDS
Change in Inventory,0.02,0.02,0.19,1.19,-0.65,0.72,4.06,7.2,30.41,9.26,HNDFDS
Power and Fuel,0.69,0.56,0.39,1.26,1.24,1.34,3.42,8.82,9.64,13.3,HNDFDS
Other Mfr. Exp,0.43,0.42,0.68,3.15,1.37,4.17,43.22,85.55,121.58,182.72,HNDFDS
Employee Cost,2.4,1.47,0.79,3.64,3.7,3.28,8.01,18.54,24.31,30.68,HNDFDS
Selling and admin,0.44,0.32,0.25,0.6,0.56,1.69,9.52,12.95,14.32,17.7,HNDFDS
Other Expenses,0.29,0.08,0.04,5.46,0.04,0.43,0.29,3.57,1.79,2.83,HNDFDS
Other Income,0.03,0.02,,11.07,0.01,0.22,1.13,0.65,1.21,2.74,HNDFDS
Depreciation,0.32,0.22,0.15,1.3,1.34,1.36,1.22,7.46,11.28,17.2,HNDFDS
Interest,0.72,0.93,0.69,1.55,0.98,0.95,1.43,7.52,11.13,18.86,HNDFDS
Profit before tax,-1.64,-1.15,-1.33,2.5,-0.05,0.83,8.65,18.23,34.63,50.14,HNDFDS
Tax,,0.05,,,-1.49,0.16,2.37,6.31,11.9,13.67,HNDFDS
Net profit,-1.64,-1.2,-1.33,2.5,1.44,0.67,6.28,11.91,22.73,36.47,HNDFDS
