Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,496.62,579.13,666.02,754.61,742.91,795.4,829.71,846.31,804.2,840.9,EPL
Raw Material Cost,233.56,273.76,336.76,379.11,338.06,354.11,365.98,381.58,345.4,357.0,EPL
Change in Inventory,-0.3,-0.23,6.92,-2.76,1.72,-1.4,3.5,1.8,-5.3,0.3,EPL
Power and Fuel,26.74,28.07,30.38,32.93,33.68,39.47,37.29,38.36,36.6,35.6,EPL
Other Mfr. Exp,54.5,58.7,67.15,76.69,82.54,93.18,98.41,103.31,87.6,85.3,EPL
Employee Cost,48.55,56.96,57.12,64.13,79.97,83.91,85.77,90.81,101.2,127.0,EPL
Selling and admin,27.85,32.82,35.07,39.57,36.62,45.78,35.08,37.06,47.4,64.2,EPL
Other Expenses,11.34,13.56,15.8,18.18,20.02,19.48,20.98,19.11,7.8,7.6,EPL
Other Income,45.12,39.21,26.63,20.75,67.01,19.63,22.04,17.4,69.6,114.1,EPL
Depreciation,28.61,33.08,36.65,45.75,50.63,60.21,68.66,75.1,97.2,89.6,EPL
Interest,58.74,54.99,45.01,40.93,25.87,23.22,21.4,22.83,20.0,14.8,EPL
Profit before tax,51.55,66.17,75.63,75.31,144.25,94.27,121.68,97.35,125.3,174.2,EPL
Tax,2.48,16.32,21.14,18.78,31.75,29.16,40.5,33.31,19.5,21.2,EPL
Net profit,49.07,49.84,54.49,56.53,112.5,65.11,81.18,64.04,105.8,153.0,EPL
