Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,632.71,448.75,422.35,715.46,299.52,246.15,106.77,820.25,1113.99,286.44,PARSVNATH
Raw Material Cost,362.43,65.92,31.16,30.79,28.61,52.9,24.75,8.91,7.25,2.95,PARSVNATH
Change in Inventory,243.28,90.95,-28.23,117.3,5.06,74.46,149.28,-728.23,-850.85,-234.01,PARSVNATH
Power and Fuel,7.56,9.48,7.56,8.94,9.64,9.82,6.06,8.14,5.67,3.83,PARSVNATH
Other Mfr. Exp,131.49,174.72,121.73,416.73,136.77,133.15,205.77,127.52,98.4,47.38,PARSVNATH
Employee Cost,46.41,41.39,44.03,35.58,34.99,29.39,31.25,24.97,20.46,15.58,PARSVNATH
Selling and admin,54.38,49.28,44.93,45.4,49.45,35.67,35.35,26.63,66.02,17.63,PARSVNATH
Other Expenses,-10.98,-8.28,-4.71,-1.69,-2.03,8.96,7.43,6.07,31.83,7.26,PARSVNATH
Other Income,92.88,37.47,40.06,-427.94,40.23,25.22,51.89,12.39,121.8,50.29,PARSVNATH
Depreciation,14.99,11.62,12.43,3.91,9.59,8.52,10.79,9.44,4.5,4.3,PARSVNATH
Interest,221.96,101.48,131.47,148.46,108.96,109.19,127.5,163.72,267.93,240.51,PARSVNATH
Profit before tax,140.63,131.56,45.58,-283.3,-31.17,-41.77,-140.96,-270.99,-117.12,-236.72,PARSVNATH
Tax,115.1,57.88,22.19,-195.64,-33.23,-6.95,-23.61,-28.19,-24.01,5.31,PARSVNATH
Net profit,25.53,73.67,23.39,-87.66,2.05,-34.83,-117.35,-242.8,-93.12,-242.03,PARSVNATH
