Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,311.72,111.15,47.5,84.06,106.03,107.97,107.7,109.34,123.63,174.76,NIRAJ
Raw Material Cost,294.69,3.43,6.5,1.84,2.21,2.03,,,,,NIRAJ
Change in Inventory,8.07,-9.35,-2.09,1.55,3.11,3.13,,,-2.51,-1.05,NIRAJ
Power and Fuel,,0.7,0.1,0.13,0.04,0.15,0.06,0.05,0.08,0.08,NIRAJ
Other Mfr. Exp,0.43,89.24,36.68,65.73,101.1,104.32,106.55,105.0,113.53,169.18,NIRAJ
Employee Cost,4.79,2.16,0.95,0.74,0.47,0.52,0.94,0.89,1.03,0.97,NIRAJ
Selling and admin,2.34,1.91,1.09,1.12,1.14,1.42,1.82,1.86,1.7,2.59,NIRAJ
Other Expenses,0.67,0.55,-0.02,,-0.01,0.04,0.02,0.01,-0.43,,NIRAJ
Other Income,7.22,5.49,3.06,-1.0,1.15,1.35,8.05,1.33,-1.09,2.73,NIRAJ
Depreciation,2.11,2.12,2.05,1.8,1.57,1.54,1.48,1.44,1.97,1.43,NIRAJ
Interest,10.38,12.75,6.42,12.32,2.77,1.42,0.76,0.26,0.21,0.22,NIRAJ
Profit before tax,11.6,-5.57,-5.3,0.93,1.0,1.01,4.12,1.16,1.94,1.97,NIRAJ
Tax,3.77,0.1,0.12,0.02,0.34,0.22,3.07,-0.08,0.36,0.65,NIRAJ
Net profit,7.84,-5.67,-5.42,0.9,0.66,0.8,1.05,1.24,1.57,1.32,NIRAJ
