Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,307.18,286.29,546.16,801.91,1186.93,1350.8,1184.82,1336.43,1364.43,1139.21,PFS
Raw Material Cost,,,,,,,,,,,PFS
Change in Inventory,,,,,,,,,,,PFS
Power and Fuel,,,,,,,,,,,PFS
Other Mfr. Exp,4.98,0.92,1.26,1.32,1.72,2.46,2.62,3.28,3.67,9.48,PFS
Employee Cost,4.48,6.01,7.61,10.38,10.68,13.49,15.59,14.87,17.29,17.47,PFS
Selling and admin,11.69,5.52,6.83,7.83,12.06,14.35,16.56,18.62,17.4,17.42,PFS
Other Expenses,11.13,8.08,20.29,115.61,96.61,144.83,612.55,71.68,204.49,244.15,PFS
Other Income,0.02,0.21,-0.02,,-0.01,1.08,0.34,0.08,5.28,0.24,PFS
Depreciation,4.67,4.06,4.31,4.27,4.3,3.38,3.26,2.73,6.34,5.95,PFS
Interest,68.61,106.62,220.95,417.19,530.11,644.69,685.01,944.33,948.48,751.56,PFS
Profit before tax,201.64,155.29,284.89,245.31,531.44,528.68,-150.43,281.0,172.04,93.42,PFS
Tax,47.6,51.13,77.16,84.43,140.34,183.35,-50.2,96.86,62.04,67.82,PFS
Net profit,154.04,104.16,207.72,160.88,391.1,345.33,-100.23,184.14,110.0,25.6,PFS
