Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2.63,100.47,35.76,35.62,23.11,8.11,,0.01,0.01,0.01,HEXATRADEX
Raw Material Cost,2.58,99.46,34.23,19.17,13.18,7.69,,,,,HEXATRADEX
Change in Inventory,,,,,,,,,,,HEXATRADEX
Power and Fuel,,,,,,,,,,,HEXATRADEX
Other Mfr. Exp,,,,0.66,,,,,,0.01,HEXATRADEX
Employee Cost,0.64,0.62,0.6,0.84,1.04,1.24,1.32,1.19,1.39,1.3,HEXATRADEX
Selling and admin,0.32,0.43,0.64,0.31,2.04,0.6,0.39,0.39,0.51,0.48,HEXATRADEX
Other Expenses,0.04,0.07,-0.27,0.09,2.76,2.59,0.07,0.71,0.57,-0.19,HEXATRADEX
Other Income,,0.26,0.48,0.1,0.01,,,0.49,,,HEXATRADEX
Depreciation,,,,,,,,,,,HEXATRADEX
Interest,0.46,1.05,0.52,,0.07,0.3,0.1,0.2,0.14,0.27,HEXATRADEX
Profit before tax,-1.41,-0.9,0.52,14.65,4.03,-4.31,-1.88,-1.99,-2.6,-1.86,HEXATRADEX
Tax,-0.41,-0.21,0.21,5.01,1.3,-1.42,-0.19,-0.62,-0.43,-0.48,HEXATRADEX
Net profit,-1.01,-0.69,0.31,9.64,2.73,-2.89,-1.7,-1.38,-2.17,-1.38,HEXATRADEX
