Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,13.23,RPGLIFE
Reserves,60.91,63.0,112.53,111.93,120.36,133.78,141.52,147.27,163.34,203.22,RPGLIFE
Borrowings,54.23,62.9,14.51,33.23,22.58,44.74,54.22,36.5,11.72,2.02,RPGLIFE
Other Liabilities,54.16,66.63,55.8,38.52,49.06,55.14,82.3,54.24,78.44,84.92,RPGLIFE
Total,182.53,205.76,196.07,196.91,205.23,246.89,291.27,251.24,266.73,303.39,RPGLIFE
Net Block,108.69,102.92,106.05,104.52,109.26,136.67,130.8,127.64,122.89,113.3,RPGLIFE
Capital Work in Progress,1.28,1.26,0.84,0.72,1.59,1.82,8.73,17.17,9.98,11.77,RPGLIFE
Investments,,,,,,,,,,,RPGLIFE
Other Assets,72.56,101.58,89.18,91.67,94.38,108.4,151.74,106.43,133.86,178.32,RPGLIFE
Total,182.53,205.76,196.07,196.91,205.23,246.89,291.27,251.24,266.73,303.39,RPGLIFE
Receivables,30.09,49.29,36.34,40.61,36.99,39.28,68.13,38.9,63.33,57.42,RPGLIFE
Inventory,28.79,29.37,37.77,34.48,39.02,45.78,53.69,41.04,46.61,58.33,RPGLIFE
Cash & Bank,0.56,0.78,0.7,0.72,0.8,1.6,0.94,0.77,1.11,40.75,RPGLIFE
No. of Equity Shares,16535241.0,16535241.0,16536105.0,16536105.0,16536105.0,16539015.0,16539015.0,16539015.0,16539015.0,16539015.0,RPGLIFE
New Bonus Shares,,,,,,,,,,,RPGLIFE
Face value,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,RPGLIFE
