Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,86.03,MANALIPETC
Reserves,88.34,106.43,125.42,158.8,196.67,255.85,300.03,355.52,371.01,550.31,MANALIPETC
Borrowings,1.19,2.03,2.29,0.67,2.26,23.06,17.12,14.38,8.96,13.1,MANALIPETC
Other Liabilities,94.94,84.56,98.16,162.41,214.63,175.62,115.62,145.1,140.68,172.07,MANALIPETC
Total,270.5,279.05,311.9,407.91,499.59,540.56,518.8,601.03,606.68,821.51,MANALIPETC
Net Block,98.98,102.55,103.7,105.34,105.09,141.81,171.25,182.84,199.89,181.42,MANALIPETC
Capital Work in Progress,4.72,3.74,2.52,5.66,15.8,28.4,12.21,6.35,26.43,28.42,MANALIPETC
Investments,18.03,6.37,18.9,81.92,73.56,125.97,167.21,110.43,151.04,110.5,MANALIPETC
Other Assets,148.77,166.39,186.78,214.99,305.14,244.38,168.13,301.41,229.32,501.17,MANALIPETC
Total,270.5,279.05,311.9,407.91,499.59,540.56,518.8,601.03,606.68,821.51,MANALIPETC
Receivables,38.35,39.2,52.75,79.62,90.03,68.87,76.46,81.85,77.9,149.18,MANALIPETC
Inventory,65.44,59.84,62.73,75.65,104.47,116.43,56.68,99.89,74.62,60.23,MANALIPETC
Cash & Bank,6.32,6.46,25.93,22.35,6.27,21.72,7.19,52.33,46.2,258.42,MANALIPETC
No. of Equity Shares,172069429.0,172069429.0,172069429.0,172069429.0,172069429.0,172069429.0,172069429.0,172069429.0,172069429.0,172069429.0,MANALIPETC
New Bonus Shares,,,,,,,,,,,MANALIPETC
Face value,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,MANALIPETC
