Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,132.19,71.57,128.55,300.62,61.67,119.13,518.24,194.15,202.6,537.31,BLBLIMITED
Raw Material Cost,130.51,68.49,131.86,290.7,50.01,115.72,460.47,175.81,198.33,528.78,BLBLIMITED
Change in Inventory,-0.85,-2.32,4.76,-3.35,-2.19,4.96,-42.48,-16.87,2.89,1.59,BLBLIMITED
Power and Fuel,0.05,0.14,0.05,0.04,0.03,0.08,0.07,0.07,0.06,0.05,BLBLIMITED
Other Mfr. Exp,0.23,0.13,0.08,0.17,0.45,0.22,1.06,1.06,2.73,2.97,BLBLIMITED
Employee Cost,1.69,1.42,1.25,1.22,1.93,1.65,2.46,1.69,1.33,1.27,BLBLIMITED
Selling and admin,1.68,1.69,1.57,2.33,4.41,3.74,3.35,0.68,0.63,0.37,BLBLIMITED
Other Expenses,3.04,1.13,2.35,1.57,0.11,0.06,8.23,0.06,,0.01,BLBLIMITED
Other Income,-0.24,0.29,0.07,0.09,-0.06,-0.03,-0.18,0.79,-12.24,0.16,BLBLIMITED
Depreciation,0.63,0.42,0.33,0.42,0.43,0.41,0.5,0.36,0.37,0.28,BLBLIMITED
Interest,0.2,0.19,0.24,0.63,1.29,1.33,5.09,1.21,1.55,1.29,BLBLIMITED
Profit before tax,-6.93,-4.07,-4.35,0.28,0.76,0.85,-5.65,-2.87,-11.75,4.04,BLBLIMITED
Tax,-2.25,-1.29,-1.34,-0.47,-0.01,0.54,-0.45,1.19,-3.71,2.91,BLBLIMITED
Net profit,-4.68,-2.77,-3.01,0.75,0.76,0.31,-5.2,-4.06,-8.04,1.13,BLBLIMITED
