Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1100.18,1383.94,1270.52,1379.19,1041.03,1025.78,1475.5,1653.39,1423.91,1594.96,SARDAEN
Raw Material Cost,642.82,784.13,707.11,730.54,566.11,662.52,988.54,1040.4,920.5,985.93,SARDAEN
Change in Inventory,0.41,-16.07,34.42,69.97,-120.09,-3.13,13.9,13.47,0.14,12.23,SARDAEN
Power and Fuel,14.04,11.35,12.27,13.73,4.77,4.49,11.86,4.67,14.81,26.61,SARDAEN
Other Mfr. Exp,172.04,193.59,234.15,279.27,131.32,89.57,80.89,107.97,111.39,110.08,SARDAEN
Employee Cost,40.87,49.63,53.2,59.47,56.3,60.45,60.37,68.7,67.97,67.7,SARDAEN
Selling and admin,44.54,50.77,62.78,71.27,40.27,32.23,49.42,56.16,54.99,48.22,SARDAEN
Other Expenses,8.03,6.3,7.1,-1.11,-0.05,2.46,-2.36,14.5,14.26,-3.26,SARDAEN
Other Income,59.32,15.12,32.17,-87.07,39.74,79.68,52.51,31.93,60.74,92.63,SARDAEN
Depreciation,63.23,64.08,63.22,67.59,50.51,47.32,48.58,49.96,51.35,48.16,SARDAEN
Interest,70.28,63.14,63.01,58.86,55.91,41.62,35.88,35.13,35.7,34.49,SARDAEN
Profit before tax,104.06,160.0,134.27,82.47,55.54,161.67,268.73,321.3,213.82,381.89,SARDAEN
Tax,-10.34,35.47,58.88,26.62,18.16,30.47,80.87,106.45,31.51,85.35,SARDAEN
Net profit,114.4,124.53,75.38,55.84,37.37,131.2,187.87,214.85,182.31,296.54,SARDAEN
