Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,112.99,138.77,177.59,226.41,293.79,341.31,450.75,572.36,672.48,593.67,MASFIN
Raw Material Cost,,,,,,,,,,,MASFIN
Change in Inventory,,,,,,,,,,,MASFIN
Power and Fuel,0.31,0.42,0.5,0.56,0.49,0.55,0.6,0.68,0.73,0.55,MASFIN
Other Mfr. Exp,0.39,0.52,0.83,0.78,1.08,1.05,6.65,1.39,1.67,0.68,MASFIN
Employee Cost,9.39,12.35,13.68,16.02,22.4,26.28,38.04,47.19,52.48,29.82,MASFIN
Selling and admin,16.16,16.7,18.33,19.23,24.21,26.04,19.97,23.67,24.07,17.18,MASFIN
Other Expenses,12.94,12.41,19.4,23.32,27.65,31.22,46.14,56.98,85.26,81.18,MASFIN
Other Income,0.05,0.06,0.09,0.12,0.06,0.2,-1.7,-1.79,-3.23,-3.3,MASFIN
Depreciation,0.53,0.62,0.57,1.04,0.87,0.96,1.2,1.29,2.32,2.13,MASFIN
Interest,44.92,56.07,76.55,106.8,135.5,152.34,171.29,205.44,274.56,265.94,MASFIN
Profit before tax,28.4,39.74,47.82,58.78,81.65,103.07,165.16,233.93,228.16,192.89,MASFIN
Tax,8.46,12.89,16.14,19.96,28.27,35.7,61.73,81.81,61.61,49.39,MASFIN
Net profit,19.94,26.84,31.68,38.82,53.39,67.37,103.43,152.12,166.55,143.5,MASFIN
