Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,465.01,501.83,138.3,117.66,107.49,105.34,97.17,215.8,125.74,363.46,CEBBCO
Raw Material Cost,324.35,407.32,107.33,87.81,79.4,82.8,79.7,180.46,120.72,296.66,CEBBCO
Change in Inventory,-24.7,32.09,-23.93,-17.13,-4.48,-1.83,1.86,2.52,20.9,2.3,CEBBCO
Power and Fuel,3.59,2.8,1.96,1.85,1.96,1.72,1.51,2.59,2.21,3.08,CEBBCO
Other Mfr. Exp,15.37,14.15,7.12,6.46,6.66,6.3,5.52,10.86,7.21,19.67,CEBBCO
Employee Cost,14.96,12.86,10.52,8.61,7.33,5.91,5.0,6.85,9.08,12.62,CEBBCO
Selling and admin,14.31,11.2,6.47,16.52,5.97,4.23,4.48,4.83,4.05,5.92,CEBBCO
Other Expenses,-2.51,20.63,2.23,63.21,14.55,0.93,2.76,0.58,1.28,0.92,CEBBCO
Other Income,2.23,1.38,2.69,2.4,-52.54,0.44,1.16,109.04,9.84,1.08,CEBBCO
Depreciation,6.37,16.7,30.06,20.26,14.51,10.36,10.35,10.38,8.32,8.63,CEBBCO
Interest,9.32,16.14,19.1,21.57,20.95,27.3,27.78,22.14,6.17,6.91,CEBBCO
Profit before tax,56.78,33.5,-67.73,-123.36,-100.86,-35.6,-36.91,88.67,-2.56,12.43,CEBBCO
Tax,15.98,14.99,2.7,-20.81,3.9,,,,-2.42,0.13,CEBBCO
Net profit,40.8,18.51,-70.43,-102.55,-104.76,-35.6,-36.91,88.67,-0.14,12.3,CEBBCO
