Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,14.04,14.04,14.04,21.06,21.06,21.06,29.48,29.48,29.48,29.48,LYPSAGEMS
Reserves,9.7,11.46,13.5,9.08,10.28,10.33,2.1,1.69,2.46,2.26,LYPSAGEMS
Borrowings,0.82,21.04,21.12,38.08,32.41,23.96,23.58,23.77,20.6,20.6,LYPSAGEMS
Other Liabilities,109.38,104.33,100.85,93.49,83.11,86.9,109.26,96.71,38.73,48.8,LYPSAGEMS
Total,133.94,150.87,149.51,161.71,146.86,142.25,164.42,151.65,91.27,101.14,LYPSAGEMS
Net Block,0.13,1.75,3.39,4.86,5.86,5.4,5.03,4.68,4.34,3.69,LYPSAGEMS
Capital Work in Progress,,,,,,,,,,,LYPSAGEMS
Investments,1.76,0.62,1.24,0.28,0.4,0.32,0.32,0.32,0.06,0.09,LYPSAGEMS
Other Assets,132.05,148.5,144.88,156.57,140.6,136.53,159.07,146.65,86.87,97.36,LYPSAGEMS
Total,133.94,150.87,149.51,161.71,146.86,142.25,164.42,151.65,91.27,101.14,LYPSAGEMS
Receivables,102.06,117.39,87.41,120.86,98.85,133.78,155.97,144.62,85.61,94.04,LYPSAGEMS
Inventory,22.68,20.75,33.4,26.17,33.92,1.62,2.4,1.0,0.61,2.73,LYPSAGEMS
Cash & Bank,5.4,8.61,17.18,6.48,6.74,0.89,0.44,0.52,0.44,0.44,LYPSAGEMS
No. of Equity Shares,14040000.0,14040000.0,14040000.0,21060000.0,21060000.0,21060000.0,29484000.0,29484000.0,29484000.0,29484000.0,LYPSAGEMS
New Bonus Shares,,,,7020000.0,,,,,,,LYPSAGEMS
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,LYPSAGEMS
