Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,13.36,13.36,13.36,13.36,13.36,13.36,13.36,13.36,13.36,13.36,ONELIFECAP
Reserves,35.69,34.56,34.57,34.67,34.67,32.18,95.55,95.56,95.59,95.63,ONELIFECAP
Borrowings,,,,3.62,0.48,0.84,0.51,0.18,0.54,0.54,ONELIFECAP
Other Liabilities,8.56,8.55,8.52,0.2,0.57,0.31,2.69,3.78,2.75,1.88,ONELIFECAP
Total,57.61,56.47,56.45,51.85,49.08,46.69,112.11,112.88,112.24,111.41,ONELIFECAP
Net Block,0.04,0.05,0.04,0.02,3.95,2.26,1.82,2.33,1.09,0.33,ONELIFECAP
Capital Work in Progress,,,,0.39,,,0.84,,,,ONELIFECAP
Investments,3.02,3.02,3.02,3.02,13.42,16.71,19.69,19.69,30.8,30.36,ONELIFECAP
Other Assets,54.55,53.4,53.39,48.42,31.71,27.72,89.76,90.86,80.35,80.72,ONELIFECAP
Total,57.61,56.47,56.45,51.85,49.08,46.69,112.11,112.88,112.24,111.41,ONELIFECAP
Receivables,2.12,2.12,1.99,,,,0.02,1.1,2.25,1.08,ONELIFECAP
Inventory,,,,,,,,,,,ONELIFECAP
Cash & Bank,0.51,0.75,17.77,35.95,0.23,0.13,1.71,0.82,2.72,0.45,ONELIFECAP
No. of Equity Shares,13360000.0,13360000.0,13360000.0,13360000.0,13360000.0,13360000.0,13360000.0,13360000.0,13360000.0,13360000.0,ONELIFECAP
New Bonus Shares,,,,,,,,,,,ONELIFECAP
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,ONELIFECAP
