Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,1.16,GROBTEA
Reserves,15.48,23.72,27.27,30.49,35.93,38.15,40.4,42.54,45.66,74.14,GROBTEA
Borrowings,3.51,6.94,2.39,14.07,7.5,2.73,4.46,6.41,10.49,3.36,GROBTEA
Other Liabilities,8.19,9.42,9.25,11.38,13.24,12.85,14.71,18.68,14.93,14.48,GROBTEA
Total,28.34,41.24,40.07,57.1,57.83,54.89,60.73,68.79,72.24,93.14,GROBTEA
Net Block,18.5,33.71,33.24,44.61,41.62,40.33,37.25,34.86,33.39,33.68,GROBTEA
Capital Work in Progress,1.57,,,,,1.6,3.17,3.37,3.73,4.51,GROBTEA
Investments,0.22,0.22,0.22,0.22,2.24,0.97,7.07,6.52,2.24,2.47,GROBTEA
Other Assets,8.05,7.31,6.61,12.27,13.97,11.99,13.24,24.04,32.88,52.48,GROBTEA
Total,28.34,41.24,40.07,57.1,57.83,54.89,60.73,68.79,72.24,93.14,GROBTEA
Receivables,0.7,0.92,0.29,0.75,0.78,0.69,1.43,4.57,2.96,2.77,GROBTEA
Inventory,4.13,3.18,3.75,5.8,8.59,6.89,5.56,6.27,4.3,9.03,GROBTEA
Cash & Bank,0.18,0.67,0.62,4.33,1.18,1.04,1.4,2.01,1.86,14.57,GROBTEA
No. of Equity Shares,1162330.0,1162330.0,1162330.0,1162330.0,1162330.0,1162330.0,1162330.0,1162330.0,1162330.0,1162330.0,GROBTEA
New Bonus Shares,,,,,,,,,,,GROBTEA
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,GROBTEA
