Report Date,2011-12-31 00:00:00,2012-12-31 00:00:00,2013-12-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,21.2,21.32,24.77,27.27,36.59,36.68,37.02,37.07,37.83,37.83,THOMASCOOK
Reserves,332.84,376.6,585.43,1113.18,1131.41,1123.05,1652.96,1548.52,1452.55,1444.34,THOMASCOOK
Borrowings,225.08,185.24,114.79,152.36,348.37,353.51,146.55,33.0,127.27,144.62,THOMASCOOK
Other Liabilities,244.42,276.76,363.02,543.73,793.9,762.22,1114.98,1178.04,969.26,1132.15,THOMASCOOK
Total,823.54,859.92,1088.01,1836.54,2310.27,2275.46,2951.51,2796.63,2586.91,2758.94,THOMASCOOK
Net Block,69.98,68.89,63.1,63.18,183.13,178.14,184.81,233.87,291.46,259.11,THOMASCOOK
Capital Work in Progress,2.07,1.54,4.13,1.17,2.97,5.77,0.89,1.26,1.12,,THOMASCOOK
Investments,197.41,274.01,593.29,1158.31,1223.95,1227.67,1227.98,1079.68,953.12,1026.65,THOMASCOOK
Other Assets,554.08,515.48,427.49,613.88,900.22,863.88,1537.83,1481.82,1341.21,1473.18,THOMASCOOK
Total,823.54,859.92,1088.01,1836.54,2310.27,2275.46,2951.51,2796.63,2586.91,2758.94,THOMASCOOK
Receivables,193.3,183.5,176.16,216.1,189.31,219.16,367.41,335.44,157.12,63.97,THOMASCOOK
Inventory,,,,,,,,,,,THOMASCOOK
Cash & Bank,245.53,167.72,92.79,164.45,506.68,446.58,688.63,654.0,678.62,688.89,THOMASCOOK
No. of Equity Shares,212007362.0,213158694.0,247680897.0,272730827.0,365880229.0,366760000.0,370210000.0,370730000.0,378280000.0,378280000.0,THOMASCOOK
New Bonus Shares,,,,,,,,,,,THOMASCOOK
Face value,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,THOMASCOOK
