Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1921.2,1508.32,1282.49,807.58,841.69,889.5,936.68,748.49,792.76,748.97,BLKASHYAP
Raw Material Cost,1078.12,769.08,661.32,404.79,409.82,438.98,395.64,291.8,383.46,383.57,BLKASHYAP
Change in Inventory,62.7,-9.19,-5.21,-3.1,-20.61,-34.85,-24.98,-24.9,9.77,4.14,BLKASHYAP
Power and Fuel,59.87,38.38,32.13,20.33,19.61,18.25,17.87,16.59,14.61,11.68,BLKASHYAP
Other Mfr. Exp,316.41,263.77,245.74,162.0,138.55,128.59,200.23,150.06,165.74,121.41,BLKASHYAP
Employee Cost,378.66,279.32,237.43,168.04,151.23,145.96,154.91,146.53,166.32,126.01,BLKASHYAP
Selling and admin,71.7,52.64,45.95,30.63,30.78,19.73,20.51,18.33,21.15,17.68,BLKASHYAP
Other Expenses,4.06,5.2,18.37,2.91,3.04,17.7,25.54,39.34,33.24,27.29,BLKASHYAP
Other Income,45.65,39.98,-53.54,37.36,26.93,21.16,44.04,17.01,1.89,27.88,BLKASHYAP
Depreciation,25.68,24.26,21.58,44.41,19.83,10.33,9.45,9.22,9.83,9.06,BLKASHYAP
Interest,91.27,98.72,92.26,75.32,74.96,77.29,65.66,46.95,56.12,47.01,BLKASHYAP
Profit before tax,3.78,7.74,-131.04,-66.59,0.19,18.98,65.93,21.78,-46.05,37.28,BLKASHYAP
Tax,2.19,-0.67,-44.91,-14.2,-0.76,6.34,16.93,7.86,-15.49,34.81,BLKASHYAP
Net profit,1.59,8.41,-86.12,-52.4,0.96,12.63,48.99,13.92,-30.56,2.48,BLKASHYAP
