Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,229.2,216.42,238.53,231.44,280.69,300.28,351.53,331.39,243.77,287.22,WINDMACHIN
Raw Material Cost,155.16,147.87,154.7,159.5,169.4,222.9,224.03,218.63,152.83,186.35,WINDMACHIN
Change in Inventory,-3.31,-2.18,-1.14,12.15,-12.59,1.47,0.96,3.41,-3.6,-3.35,WINDMACHIN
Power and Fuel,1.46,1.7,1.75,2.09,2.18,2.2,2.23,2.27,1.96,1.67,WINDMACHIN
Other Mfr. Exp,6.26,6.38,5.14,8.04,6.46,-27.4,8.04,8.7,7.25,5.3,WINDMACHIN
Employee Cost,25.25,24.59,27.36,31.71,35.1,39.75,43.23,44.29,42.52,41.64,WINDMACHIN
Selling and admin,15.88,19.23,20.67,23.7,23.66,26.74,31.19,25.69,22.36,11.39,WINDMACHIN
Other Expenses,5.67,3.36,3.03,4.3,4.44,4.98,6.19,9.6,14.18,8.1,WINDMACHIN
Other Income,4.45,4.25,5.89,4.3,5.79,10.25,15.26,-23.0,-13.9,0.26,WINDMACHIN
Depreciation,2.17,2.17,2.53,4.07,3.64,12.72,13.5,14.04,13.56,13.43,WINDMACHIN
Interest,3.05,2.4,1.6,3.07,3.38,8.9,12.06,11.83,9.89,8.33,WINDMACHIN
Profit before tax,15.44,10.79,26.5,11.41,25.63,21.21,27.28,-23.25,-38.28,7.92,WINDMACHIN
Tax,4.01,,6.91,3.51,11.32,8.92,9.93,8.39,-24.52,-4.98,WINDMACHIN
Net profit,11.43,10.78,19.59,7.89,14.32,12.29,17.34,-31.64,-13.77,12.9,WINDMACHIN
