Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,158.52,185.89,250.51,252.55,213.3,236.79,198.96,171.34,177.18,178.68,AROGRANITE
Raw Material Cost,98.7,111.85,155.62,165.21,137.11,122.51,105.02,74.49,82.75,74.43,AROGRANITE
Change in Inventory,7.4,5.38,2.16,6.62,5.21,12.59,9.19,4.89,17.7,7.52,AROGRANITE
Power and Fuel,10.67,14.79,16.34,13.01,11.22,11.54,9.31,8.34,8.88,8.5,AROGRANITE
Other Mfr. Exp,13.5,13.99,16.71,17.63,15.61,52.73,45.89,40.41,44.85,46.53,AROGRANITE
Employee Cost,8.6,10.83,11.86,13.62,12.98,14.64,14.61,13.47,15.36,17.48,AROGRANITE
Selling and admin,14.24,15.43,18.6,23.2,19.99,19.86,19.79,16.57,16.71,13.87,AROGRANITE
Other Expenses,-0.66,-0.89,-0.71,-2.19,1.63,-1.25,0.99,-0.83,7.8,1.59,AROGRANITE
Other Income,-0.54,-0.23,4.62,5.11,1.15,1.33,1.25,2.08,3.15,0.63,AROGRANITE
Depreciation,4.18,4.7,5.16,8.59,9.12,9.1,8.65,8.25,10.53,11.07,AROGRANITE
Interest,4.27,5.13,5.34,6.25,5.22,5.2,3.85,5.07,5.98,5.38,AROGRANITE
Profit before tax,11.88,15.21,28.37,18.96,6.78,16.38,1.29,12.54,5.17,7.98,AROGRANITE
Tax,3.1,3.95,7.28,2.27,0.92,3.76,0.11,2.82,1.57,1.93,AROGRANITE
Net profit,8.78,11.26,21.09,16.69,5.86,12.62,1.17,9.72,3.61,6.05,AROGRANITE
