Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,346.34,556.22,540.59,769.32,934.47,1129.21,1469.98,1603.71,1616.07,2032.62,SHARDACROP
Raw Material Cost,225.34,365.53,292.84,482.31,595.63,703.67,1138.55,1037.25,1114.44,1392.77,SHARDACROP
Change in Inventory,11.14,2.33,-16.38,0.99,22.33,3.81,182.77,-50.39,1.51,23.43,SHARDACROP
Power and Fuel,,,,,,,,,,,SHARDACROP
Other Mfr. Exp,,,0.3,0.48,0.36,0.36,0.31,0.23,0.6,0.26,SHARDACROP
Employee Cost,6.0,7.76,11.86,17.26,20.56,22.69,26.23,25.99,28.17,30.66,SHARDACROP
Selling and admin,,,83.5,99.01,100.35,116.85,129.64,154.97,159.36,206.26,SHARDACROP
Other Expenses,40.49,63.98,3.39,15.5,5.11,10.93,17.2,56.69,84.78,37.53,SHARDACROP
Other Income,6.31,19.29,34.57,24.47,63.12,55.52,33.38,56.41,130.32,80.92,SHARDACROP
Depreciation,36.86,36.7,28.88,23.2,34.94,56.14,69.8,99.26,137.08,170.39,SHARDACROP
Interest,0.01,0.01,5.21,6.83,6.83,7.92,14.18,18.71,14.67,14.41,SHARDACROP
Profit before tax,55.09,103.86,132.8,150.19,256.14,269.98,290.22,216.63,208.8,284.69,SHARDACROP
Tax,17.53,33.49,44.14,52.02,83.99,81.23,96.83,72.61,16.92,74.89,SHARDACROP
Net profit,37.56,70.38,88.66,98.17,172.16,188.75,193.39,144.03,191.89,209.79,SHARDACROP
