Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,151.82,174.25,203.37,216.69,215.58,218.43,231.9,156.01,58.32,41.98,CHEMBOND
Raw Material Cost,126.43,147.03,167.11,174.12,176.08,159.21,164.81,101.68,28.26,16.21,CHEMBOND
Change in Inventory,0.31,1.19,1.11,-1.17,0.07,-0.27,-3.46,-0.67,-1.42,-0.64,CHEMBOND
Power and Fuel,0.95,1.25,1.18,1.08,1.31,1.24,1.24,1.12,1.04,0.81,CHEMBOND
Other Mfr. Exp,3.5,5.32,7.38,7.4,8.85,22.9,23.06,14.37,6.79,5.87,CHEMBOND
Employee Cost,10.19,12.94,15.62,17.06,17.37,18.86,18.95,19.71,8.85,6.08,CHEMBOND
Selling and admin,6.71,8.22,9.02,9.88,11.25,15.3,15.89,12.85,8.47,6.75,CHEMBOND
Other Expenses,-1.77,0.19,-2.05,-1.96,1.74,-3.24,-2.55,1.03,1.86,1.96,CHEMBOND
Other Income,5.66,8.44,2.85,3.3,190.5,16.79,10.44,5.65,6.56,11.86,CHEMBOND
Depreciation,1.39,1.82,1.92,2.76,2.69,2.74,2.87,2.88,2.8,2.8,CHEMBOND
Interest,2.38,2.92,3.04,2.74,1.19,0.64,0.55,0.29,0.08,0.07,CHEMBOND
Profit before tax,8.01,4.19,4.11,5.74,185.67,17.3,14.06,7.06,5.31,12.65,CHEMBOND
Tax,1.37,0.72,0.18,0.15,34.45,2.78,0.47,0.73,-0.24,2.98,CHEMBOND
Net profit,6.64,3.48,3.92,5.58,151.23,14.52,13.59,6.33,5.54,9.67,CHEMBOND
