Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,29.35,29.35,29.37,29.42,29.45,29.74,29.9,30.78,30.79,30.79,TRIGYN
Reserves,73.38,77.74,135.21,133.51,137.83,140.96,144.64,148.57,151.59,154.39,TRIGYN
Borrowings,,,,,,0.49,0.88,7.74,5.97,10.15,TRIGYN
Other Liabilities,16.75,19.22,25.09,18.75,13.8,9.66,16.95,31.0,30.34,30.27,TRIGYN
Total,119.48,126.31,189.67,181.68,181.08,180.85,192.37,218.09,218.69,225.6,TRIGYN
Net Block,1.67,1.55,1.28,0.94,0.99,1.8,3.54,2.76,12.95,12.62,TRIGYN
Capital Work in Progress,0.02,0.02,,,,,,,1.2,1.37,TRIGYN
Investments,45.68,45.68,90.74,90.74,92.46,93.59,93.41,92.86,92.71,93.16,TRIGYN
Other Assets,72.11,79.06,97.65,90.0,87.63,85.46,95.42,122.47,111.83,118.45,TRIGYN
Total,119.48,126.31,189.67,181.68,181.08,180.85,192.37,218.09,218.69,225.6,TRIGYN
Receivables,22.71,25.22,62.81,50.04,40.93,35.19,21.23,42.31,70.73,74.06,TRIGYN
Inventory,,,,,,,9.91,1.42,4.6,3.44,TRIGYN
Cash & Bank,6.39,7.41,2.82,2.84,6.94,6.43,5.64,10.02,9.0,6.12,TRIGYN
No. of Equity Shares,29348736.0,29348736.0,29370736.0,29420736.0,29445736.0,29739486.0,29901986.0,30779486.0,30785736.0,30785736.0,TRIGYN
New Bonus Shares,,,,,,,,,,,TRIGYN
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,TRIGYN
