Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,17.39,17.39,17.39,17.39,17.39,20.4,20.4,20.4,22.28,23.5,SAGCEM
Reserves,242.31,249.06,223.48,503.94,536.58,764.07,803.43,824.71,987.87,1222.83,SAGCEM
Borrowings,207.8,224.36,204.99,245.25,195.11,232.76,261.47,283.79,256.93,258.29,SAGCEM
Other Liabilities,195.27,201.93,221.48,230.51,228.81,199.71,229.0,373.18,409.06,404.68,SAGCEM
Total,662.77,692.74,667.34,997.09,977.89,1216.94,1314.3,1502.08,1676.14,1909.3,SAGCEM
Net Block,343.37,340.57,335.11,333.4,442.0,494.67,552.48,738.24,834.18,793.19,SAGCEM
Capital Work in Progress,6.87,21.54,40.07,112.19,12.98,51.65,122.06,107.28,19.83,25.36,SAGCEM
Investments,86.03,86.03,86.03,0.03,82.46,257.87,265.95,275.28,477.26,621.28,SAGCEM
Other Assets,226.5,244.6,206.13,551.47,440.45,412.75,373.81,381.28,344.87,469.47,SAGCEM
Total,662.77,692.74,667.34,997.09,977.89,1216.94,1314.3,1502.08,1676.14,1909.3,SAGCEM
Receivables,48.45,53.3,48.48,58.06,46.01,46.34,58.47,78.14,94.86,73.05,SAGCEM
Inventory,85.69,65.22,41.78,62.31,65.7,72.96,67.57,106.11,80.67,91.97,SAGCEM
Cash & Bank,2.72,24.6,4.57,219.28,3.67,169.85,56.47,28.06,10.14,203.47,SAGCEM
No. of Equity Shares,17388014.0,17388014.0,17388014.0,17388014.0,17388014.0,20400000.0,20400000.0,20400000.0,22275000.0,23500000.0,SAGCEM
New Bonus Shares,,,,,,,,,,,SAGCEM
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,SAGCEM
