Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,514.46,604.69,772.1,849.4,1075.21,1237.31,1386.3,1596.93,1609.86,1826.16,TATAELXSI
Raw Material Cost,22.52,15.2,40.29,24.64,25.65,22.85,77.29,100.56,81.13,85.39,TATAELXSI
Change in Inventory,-0.55,0.29,-0.31,0.29,-0.29,,,1.66,0.05,-1.65,TATAELXSI
Power and Fuel,7.37,7.9,7.69,8.2,8.86,8.65,8.83,8.71,8.96,7.06,TATAELXSI
Other Mfr. Exp,61.82,83.56,40.15,59.27,55.69,67.57,17.96,21.49,23.57,23.61,TATAELXSI
Employee Cost,278.57,351.74,403.93,462.14,578.72,665.68,748.74,842.58,953.99,1028.52,TATAELXSI
Selling and admin,65.3,73.15,131.29,114.96,151.64,170.41,182.07,201.45,188.56,137.86,TATAELXSI
Other Expenses,10.46,3.7,11.54,3.22,6.64,28.56,4.6,7.72,9.45,18.54,TATAELXSI
Other Income,5.79,-9.71,15.62,4.11,11.86,18.35,43.25,43.46,58.41,39.77,TATAELXSI
Depreciation,20.52,23.73,34.99,24.73,22.6,26.92,25.35,25.1,43.41,44.38,TATAELXSI
Interest,2.79,4.53,2.55,0.66,0.63,0.76,0.8,1.04,6.81,7.05,TATAELXSI
Profit before tax,50.35,31.76,114.98,155.98,236.35,264.26,363.91,433.4,352.44,511.87,TATAELXSI
Tax,16.4,10.77,39.88,53.08,81.53,89.47,123.87,143.43,96.34,143.74,TATAELXSI
Net profit,33.95,20.99,75.11,102.9,154.81,174.78,240.04,289.97,256.1,368.12,TATAELXSI
