Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,285.82,417.02,520.46,547.99,605.48,712.9,760.6,896.54,1020.23,1108.83,ERIS
Raw Material Cost,70.56,127.12,116.24,114.27,113.23,98.61,111.97,145.75,146.88,211.08,ERIS
Change in Inventory,8.49,28.91,-11.63,5.55,-2.14,-8.09,3.54,13.4,-17.47,12.57,ERIS
Power and Fuel,0.1,0.15,0.24,4.13,2.74,2.93,3.04,3.34,4.54,3.89,ERIS
Other Mfr. Exp,0.95,2.26,1.32,9.24,4.97,33.58,11.76,4.85,10.62,7.16,ERIS
Employee Cost,41.64,65.3,87.85,123.75,122.36,116.31,130.85,166.77,191.73,207.02,ERIS
Selling and admin,119.32,154.91,214.58,187.61,187.48,179.33,188.89,251.38,219.34,181.66,ERIS
Other Expenses,0.3,4.12,4.4,4.02,2.02,2.67,1.69,3.76,70.23,93.1,ERIS
Other Income,2.73,1.06,8.53,6.76,3.22,24.9,28.22,32.18,11.02,9.98,ERIS
Depreciation,1.94,2.31,3.75,14.67,19.55,21.44,21.79,31.59,44.88,37.64,ERIS
Interest,0.47,0.32,0.06,0.01,0.28,0.85,10.48,22.9,1.97,0.94,ERIS
Profit before tax,61.76,90.5,88.92,102.6,153.93,273.99,311.89,311.78,323.59,388.89,ERIS
Tax,18.47,24.7,23.78,19.28,15.96,25.84,18.24,26.4,32.32,38.28,ERIS
Net profit,43.29,65.8,65.15,83.33,137.97,248.14,293.66,285.38,291.27,350.61,ERIS
