Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,705.48,652.33,765.53,915.0,858.14,642.38,835.05,1055.47,1060.4,608.6,GENUSPOWER
Raw Material Cost,490.72,448.45,508.38,663.53,548.31,398.44,589.68,736.72,645.73,355.65,GENUSPOWER
Change in Inventory,-1.88,-7.67,-5.72,46.83,-15.72,-11.3,14.72,18.69,-18.29,5.41,GENUSPOWER
Power and Fuel,2.26,3.53,3.55,4.21,4.9,4.23,4.8,5.25,6.05,3.34,GENUSPOWER
Other Mfr. Exp,2.77,10.98,5.65,6.89,4.38,3.79,5.48,6.64,7.21,5.58,GENUSPOWER
Employee Cost,42.54,52.87,57.02,65.24,65.96,74.46,85.77,98.15,108.72,87.8,GENUSPOWER
Selling and admin,33.93,33.09,40.26,45.69,46.36,44.67,51.78,57.35,68.31,39.63,GENUSPOWER
Other Expenses,32.79,24.21,46.83,53.38,48.13,18.85,18.01,41.54,31.7,18.75,GENUSPOWER
Other Income,1.04,28.51,9.38,-2.76,19.04,23.95,20.75,17.34,17.46,25.41,GENUSPOWER
Depreciation,6.77,8.86,10.57,16.09,13.99,15.35,17.14,19.4,22.15,21.76,GENUSPOWER
Interest,47.45,44.34,35.63,33.24,28.88,24.87,22.77,33.91,32.72,24.5,GENUSPOWER
Profit before tax,45.41,46.84,61.3,70.8,100.55,70.37,75.09,92.54,136.98,82.41,GENUSPOWER
Tax,-20.69,2.27,0.82,17.67,20.46,12.46,23.55,20.17,43.31,31.26,GENUSPOWER
Net profit,66.1,44.57,60.47,53.12,80.08,57.91,51.54,72.37,93.67,51.16,GENUSPOWER
