Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,1017.36,1407.57,1723.5,2074.47,2410.21,2546.07,2980.44,3530.67,3885.78,3268.87,JUBLFOOD
Raw Material Cost,262.9,366.65,449.44,521.99,570.25,616.47,752.89,875.08,971.68,716.29,JUBLFOOD
Change in Inventory,1.78,-0.39,0.71,0.78,0.2,0.49,1.46,-0.82,1.02,1.32,JUBLFOOD
Power and Fuel,47.56,72.67,102.33,121.01,136.81,142.33,156.62,165.66,169.2,144.71,JUBLFOOD
Other Mfr. Exp,70.0,87.09,112.11,134.13,154.01,255.79,283.79,353.69,377.82,340.17,JUBLFOOD
Employee Cost,198.66,269.22,336.97,438.98,568.67,585.42,605.35,674.2,786.02,737.29,JUBLFOOD
Selling and admin,215.42,310.32,399.17,513.29,606.84,632.02,659.45,756.9,600.17,479.95,JUBLFOOD
Other Expenses,31.53,55.22,68.77,81.65,100.33,64.5,75.83,93.75,97.7,76.37,JUBLFOOD
Other Income,-0.61,6.15,8.97,6.01,9.6,-1.13,21.15,36.18,16.88,61.52,JUBLFOOD
Depreciation,37.8,54.67,76.67,98.15,124.27,151.15,155.88,152.27,344.14,367.22,JUBLFOOD
Interest,,0.06,,,,,,,163.45,160.6,JUBLFOOD
Profit before tax,154.66,197.43,187.72,172.06,158.83,97.75,313.24,494.48,393.5,309.11,JUBLFOOD
Tax,49.02,62.32,61.93,48.79,52.21,30.5,106.83,171.67,118.06,75.42,JUBLFOOD
Net profit,105.64,135.11,125.8,123.28,106.62,67.25,206.4,322.8,275.45,233.69,JUBLFOOD
