Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,705.05,932.96,1187.2,1355.61,1362.12,1291.16,1310.11,1736.57,2044.56,1754.4,POWERMECH
Raw Material Cost,54.73,64.22,75.54,74.81,104.68,114.56,167.41,,,,POWERMECH
Change in Inventory,-0.73,-0.12,1.29,-0.76,-0.46,1.9,0.41,0.33,12.06,-4.62,POWERMECH
Power and Fuel,3.14,3.98,5.82,4.86,4.08,4.08,5.03,5.99,6.5,4.73,POWERMECH
Other Mfr. Exp,466.11,651.52,814.09,972.25,905.16,775.39,730.52,1231.7,1473.87,1379.68,POWERMECH
Employee Cost,49.83,66.77,106.73,117.7,143.85,211.88,219.59,247.13,305.38,295.42,POWERMECH
Selling and admin,16.67,24.74,30.29,8.17,9.03,8.18,8.7,7.65,4.02,5.44,POWERMECH
Other Expenses,0.39,1.0,1.58,11.83,15.2,16.76,15.56,18.95,19.88,18.92,POWERMECH
Other Income,16.44,5.01,11.56,5.89,5.57,7.18,7.33,14.24,9.06,19.8,POWERMECH
Depreciation,38.64,33.47,32.74,36.64,38.9,39.62,36.39,38.56,36.15,33.21,POWERMECH
Interest,13.02,16.77,26.35,29.24,32.45,31.49,33.44,50.17,71.79,77.89,POWERMECH
Profit before tax,78.23,75.38,106.91,105.24,113.88,98.28,101.21,150.99,148.09,-45.71,POWERMECH
Tax,25.82,25.27,38.59,34.53,40.0,34.6,35.31,55.25,37.42,-11.1,POWERMECH
Net profit,52.41,50.11,68.31,70.7,73.88,63.68,65.9,95.74,110.67,-34.61,POWERMECH
