Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.8,12.8,12.8,12.8,12.8,6.4,6.4,6.4,6.4,6.4,BHAGYANGR
Reserves,200.94,198.88,195.42,195.95,199.28,96.45,109.32,115.82,116.92,117.89,BHAGYANGR
Borrowings,88.28,80.97,104.9,117.21,95.67,73.74,45.64,103.58,38.36,101.61,BHAGYANGR
Other Liabilities,9.22,10.19,8.87,6.31,10.22,12.02,4.93,5.09,11.75,11.16,BHAGYANGR
Total,311.24,302.84,321.99,332.27,317.97,188.61,166.29,230.89,173.43,237.06,BHAGYANGR
Net Block,84.86,67.59,83.03,79.22,78.14,49.46,49.02,47.23,44.72,41.68,BHAGYANGR
Capital Work in Progress,0.2,17.19,0.71,0.92,,,,,,,BHAGYANGR
Investments,15.56,26.82,27.39,27.08,26.11,1.4,14.72,20.02,20.02,20.02,BHAGYANGR
Other Assets,210.62,191.24,210.86,225.05,213.72,137.75,102.55,163.64,108.69,175.36,BHAGYANGR
Total,311.24,302.84,321.99,332.27,317.97,188.61,166.29,230.89,173.43,237.06,BHAGYANGR
Receivables,26.22,26.44,32.14,30.09,29.33,33.08,34.59,37.82,41.84,57.12,BHAGYANGR
Inventory,20.01,28.02,11.48,41.76,33.44,51.01,36.84,95.81,43.32,70.7,BHAGYANGR
Cash & Bank,9.48,9.65,26.39,8.47,3.13,5.24,15.04,3.62,3.77,2.6,BHAGYANGR
No. of Equity Shares,63990000.0,63990000.0,63990000.0,63990000.0,63990000.0,31995000.0,31995000.0,31995000.0,31995000.0,31995000.0,BHAGYANGR
New Bonus Shares,,,,,,,,,,,BHAGYANGR
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,BHAGYANGR
