Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,2959.56,3613.42,4643.94,4744.4,5568.5,6182.9,6906.4,8907.2,10184.2,11562.6,LTI
Raw Material Cost,,,,,,,,,,,LTI
Change in Inventory,,,,,,,,,,,LTI
Power and Fuel,23.72,28.28,30.92,28.72,34.8,31.8,32.8,30.5,32.4,20.5,LTI
Other Mfr. Exp,251.3,321.16,461.74,507.58,716.2,877.8,994.6,1259.2,1560.7,1744.0,LTI
Employee Cost,1770.4,2109.07,2646.07,2806.92,3376.5,3598.6,4137.9,5130.8,5985.3,6806.3,LTI
Selling and admin,281.14,329.43,409.79,422.39,457.7,554.2,588.4,693.0,613.1,401.0,LTI
Other Expenses,13.53,20.91,248.35,23.57,57.5,22.5,104.6,70.6,127.0,86.0,LTI
Other Income,9.0,16.74,354.83,88.46,227.7,198.3,525.4,329.0,421.7,224.7,LTI
Depreciation,56.58,62.25,68.29,90.73,103.4,108.9,91.3,88.1,208.4,266.9,LTI
Interest,35.8,19.77,29.77,10.42,5.8,3.2,13.8,4.3,72.0,71.6,LTI
Profit before tax,536.09,739.29,1103.84,942.53,1044.3,1184.2,1468.4,1959.7,2007.0,2391.0,LTI
Tax,131.32,177.72,201.54,169.57,188.1,246.6,308.3,484.6,454.6,603.6,LTI
Net profit,404.77,561.57,902.31,772.96,856.2,937.6,1160.1,1475.1,1552.4,1787.4,LTI
