Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,10.05,10.12,10.27,10.55,10.64,10.68,10.71,10.71,10.25,10.25,EXPLEOSOL
Reserves,59.59,69.06,84.36,74.31,76.41,93.21,90.69,96.17,105.0,149.71,EXPLEOSOL
Borrowings,,14.31,11.94,9.63,,,,,,,EXPLEOSOL
Other Liabilities,26.28,25.31,24.68,49.43,69.64,41.64,52.42,51.83,68.26,68.23,EXPLEOSOL
Total,95.92,118.8,131.25,143.92,156.69,145.53,153.82,158.71,183.51,228.19,EXPLEOSOL
Net Block,10.79,31.14,27.38,24.28,24.78,26.64,22.35,18.83,25.98,24.68,EXPLEOSOL
Capital Work in Progress,0.06,0.06,0.66,1.4,,,,,,,EXPLEOSOL
Investments,4.29,4.29,4.29,4.29,4.29,4.29,4.02,4.02,4.02,4.02,EXPLEOSOL
Other Assets,80.78,83.31,98.92,113.95,127.62,114.6,127.45,135.86,153.51,199.49,EXPLEOSOL
Total,95.92,118.8,131.25,143.92,156.69,145.53,153.82,158.71,183.51,228.19,EXPLEOSOL
Receivables,21.58,38.75,51.79,54.98,34.76,74.05,56.84,30.02,64.48,72.23,EXPLEOSOL
Inventory,,,,,,,,,,,EXPLEOSOL
Cash & Bank,33.01,28.43,36.08,48.49,54.54,29.79,56.26,83.97,69.99,101.15,EXPLEOSOL
No. of Equity Shares,10051581.0,10123681.0,10267681.0,10545299.0,10638749.0,10679881.0,10710381.0,10713381.0,10252485.0,10252485.0,EXPLEOSOL
New Bonus Shares,,,,,,,,,,,EXPLEOSOL
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,EXPLEOSOL
