Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,332.54,336.3,483.9,525.69,454.16,497.0,545.55,602.35,652.05,458.06,LIBERTSHOE
Raw Material Cost,168.62,178.23,253.21,300.34,207.63,264.72,290.48,312.77,356.62,216.13,LIBERTSHOE
Change in Inventory,-2.57,7.35,-0.12,27.35,-4.19,23.9,3.72,5.97,15.13,2.23,LIBERTSHOE
Power and Fuel,6.85,8.71,10.02,10.06,9.97,10.33,9.55,10.22,9.51,8.36,LIBERTSHOE
Other Mfr. Exp,20.65,21.2,19.77,23.65,20.95,39.91,37.75,41.92,44.28,40.19,LIBERTSHOE
Employee Cost,36.79,39.66,57.98,64.74,66.57,76.27,76.79,83.75,90.82,72.95,LIBERTSHOE
Selling and admin,63.2,65.04,96.18,107.36,97.85,83.29,83.28,106.18,93.34,52.57,LIBERTSHOE
Other Expenses,4.51,3.46,5.48,3.17,3.89,6.86,11.18,12.02,12.41,18.8,LIBERTSHOE
Other Income,-3.0,0.05,0.15,-0.23,-0.84,0.05,-0.28,0.28,4.88,-0.1,LIBERTSHOE
Depreciation,7.39,8.05,11.07,12.42,13.5,13.59,13.46,13.47,33.49,34.42,LIBERTSHOE
Interest,11.73,12.3,16.07,16.07,16.39,15.82,15.61,14.81,14.32,14.41,LIBERTSHOE
Profit before tax,7.23,7.05,14.15,15.0,12.38,10.16,10.89,13.46,17.27,2.36,LIBERTSHOE
Tax,-0.4,-0.13,0.76,-2.06,2.17,3.62,4.29,6.62,6.68,2.11,LIBERTSHOE
Net profit,7.63,7.17,13.39,17.06,10.21,6.54,6.6,6.84,10.59,0.25,LIBERTSHOE
