Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,0.05,0.05,0.75,0.75,1.0,4.19,5.68,5.68,11.36,11.36,UNIVASTU
Reserves,0.48,0.82,1.4,2.09,2.75,1.88,9.22,13.69,12.16,21.65,UNIVASTU
Borrowings,0.63,0.73,2.0,4.08,5.86,6.39,14.72,26.89,31.8,39.15,UNIVASTU
Other Liabilities,20.62,5.41,10.12,24.89,11.94,14.51,30.38,43.28,41.18,48.32,UNIVASTU
Total,21.78,7.01,14.27,31.81,21.55,26.97,60.0,89.54,96.5,120.48,UNIVASTU
Net Block,0.73,0.9,0.88,1.48,1.23,3.37,6.77,11.72,11.82,9.75,UNIVASTU
Capital Work in Progress,,,,,,,,,,,UNIVASTU
Investments,0.16,0.37,0.39,0.3,0.27,0.46,0.07,0.08,0.08,0.08,UNIVASTU
Other Assets,20.89,5.74,13.0,30.03,20.05,23.14,53.16,77.74,84.6,110.65,UNIVASTU
Total,21.78,7.01,14.27,31.81,21.55,26.97,60.0,89.54,96.5,120.48,UNIVASTU
Receivables,3.13,2.52,7.75,20.05,7.7,9.24,28.93,30.21,12.65,65.82,UNIVASTU
Inventory,1.8,2.02,2.88,5.0,5.98,7.75,14.54,26.3,,,UNIVASTU
Cash & Bank,0.34,0.02,0.33,0.59,1.6,1.02,2.16,4.69,6.6,3.74,UNIVASTU
No. of Equity Shares,50000.0,50000.0,750000.0,750000.0,1000000.0,4185000.0,5682000.0,5682300.0,11364600.0,11364600.0,UNIVASTU
New Bonus Shares,,,,,,,,,,,UNIVASTU
Face value,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0,UNIVASTU
