Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,761.76,898.08,1038.59,1309.5,1500.81,1664.6,2073.72,1870.87,1390.51,1581.51,SKIPPER
Raw Material Cost,536.12,719.39,786.98,855.09,953.81,1172.95,1468.82,1254.54,845.13,1077.74,SKIPPER
Change in Inventory,-22.1,36.53,26.94,-24.65,5.31,82.15,144.23,-9.49,-43.59,48.74,SKIPPER
Power and Fuel,29.74,34.78,51.94,52.67,45.57,58.34,61.78,60.85,45.75,41.34,SKIPPER
Other Mfr. Exp,45.92,39.68,60.51,85.12,106.72,137.72,192.42,172.54,162.14,215.37,SKIPPER
Employee Cost,16.99,19.46,27.39,34.09,50.06,74.58,93.54,81.69,74.72,75.89,SKIPPER
Selling and admin,13.44,51.37,46.77,26.89,82.55,67.71,99.2,101.87,45.18,73.6,SKIPPER
Other Expenses,35.27,-20.43,-26.26,3.25,39.95,-37.33,-2.43,7.53,34.27,1.07,SKIPPER
Other Income,0.89,1.4,2.1,1.25,4.77,3.08,1.02,0.59,1.97,4.02,SKIPPER
Depreciation,11.71,12.57,15.08,21.99,24.12,31.57,45.91,37.87,38.1,45.26,SKIPPER
Interest,36.75,51.43,68.52,70.43,64.82,67.57,79.34,102.1,85.37,73.88,SKIPPER
Profit before tax,14.61,27.76,36.7,136.57,143.29,176.72,180.39,42.98,18.23,30.12,SKIPPER
Tax,4.71,9.05,9.79,47.39,48.17,52.5,62.63,11.77,-23.26,9.04,SKIPPER
Net profit,9.89,18.71,26.91,89.17,95.13,124.22,117.76,31.21,41.49,21.08,SKIPPER
