Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,,11.8,47.74,42.78,47.46,48.05,55.07,71.58,92.79,98.23,EIFFL
Raw Material Cost,,8.52,25.77,22.93,26.28,30.48,32.59,42.41,60.29,66.27,EIFFL
Change in Inventory,,2.0,1.14,-0.61,0.25,2.87,1.11,1.6,5.2,3.45,EIFFL
Power and Fuel,,,,,1.4,1.7,2.45,3.36,3.72,3.63,EIFFL
Other Mfr. Exp,,,,,5.19,3.28,4.66,5.92,7.18,6.8,EIFFL
Employee Cost,,0.59,4.49,3.3,3.55,5.19,5.11,4.65,5.37,5.08,EIFFL
Selling and admin,,,,,3.96,3.51,3.87,9.09,12.54,10.66,EIFFL
Other Expenses,,4.05,15.76,10.94,1.71,2.73,2.77,3.17,3.84,2.82,EIFFL
Other Income,,0.01,0.13,0.12,0.1,0.93,0.81,1.07,0.35,0.28,EIFFL
Depreciation,,0.26,0.87,1.51,1.83,1.87,2.06,2.28,2.43,2.59,EIFFL
Interest,,0.35,1.59,2.53,3.39,2.38,1.87,2.03,2.2,2.59,EIFFL
Profit before tax,,0.04,0.53,1.08,0.5,0.71,1.61,1.34,0.77,1.52,EIFFL
Tax,,0.06,0.41,0.63,0.47,-0.66,0.02,0.46,0.42,0.19,EIFFL
Net profit,,-0.02,0.12,0.45,0.02,1.36,1.6,0.88,0.35,1.32,EIFFL
