Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,416.7,550.0,699.5,859.9,1107.0,1200.9,1423.1,1825.6,2011.9,2179.4,SYNGENE
Raw Material Cost,114.6,148.5,189.8,249.3,314.8,321.2,395.2,505.3,518.6,551.7,SYNGENE
Change in Inventory,2.3,3.3,-1.6,10.3,4.4,-0.6,13.5,-26.0,-0.8,25.2,SYNGENE
Power and Fuel,19.6,21.2,23.4,27.5,30.8,30.4,34.7,41.3,45.8,57.4,SYNGENE
Other Mfr. Exp,10.4,12.9,15.8,31.8,40.0,65.4,81.6,98.1,114.8,140.6,SYNGENE
Employee Cost,98.4,123.6,155.8,203.2,250.6,310.0,378.5,467.3,574.5,643.9,SYNGENE
Selling and admin,15.6,21.4,32.31,42.0,49.8,65.0,117.7,129.8,130.5,120.7,SYNGENE
Other Expenses,23.3,57.2,66.39,35.3,45.0,23.6,-44.5,22.2,10.2,14.4,SYNGENE
Other Income,1.5,4.2,8.2,11.7,6.3,93.6,52.8,75.1,152.9,93.7,SYNGENE
Depreciation,54.7,59.9,65.6,81.4,97.3,114.3,131.4,164.2,219.3,274.5,SYNGENE
Interest,10.2,6.5,0.4,7.9,8.4,17.5,22.7,32.3,34.6,27.7,SYNGENE
Profit before tax,73.7,106.3,156.6,203.5,281.0,346.5,372.1,414.2,515.7,467.4,SYNGENE
Tax,2.7,4.2,21.8,28.5,40.2,59.2,67.0,83.5,104.2,63.7,SYNGENE
Net profit,71.0,102.1,134.8,175.0,240.8,287.3,305.1,330.7,411.5,403.7,SYNGENE
