Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,9.1,0.25,0.96,3.66,2.1,0.7,3.69,3.7,6.41,5.22,ONELIFECAP
Raw Material Cost,,,,,,,0.07,0.07,,,ONELIFECAP
Change in Inventory,,,,,,,,,,,ONELIFECAP
Power and Fuel,,,,0.02,0.05,0.03,0.02,0.02,0.03,0.05,ONELIFECAP
Other Mfr. Exp,0.02,0.04,0.03,0.01,0.01,0.25,0.32,0.28,0.02,0.03,ONELIFECAP
Employee Cost,0.86,0.71,0.33,0.45,0.56,0.54,0.93,1.23,1.53,1.4,ONELIFECAP
Selling and admin,8.11,0.61,0.42,0.46,0.76,0.47,1.39,1.2,2.54,2.92,ONELIFECAP
Other Expenses,0.07,0.01,0.16,2.01,0.03,0.04,0.33,0.31,1.28,0.04,ONELIFECAP
Other Income,,0.02,,-0.44,,-0.16,,0.02,-0.15,,ONELIFECAP
Depreciation,0.01,0.02,0.01,0.03,0.55,1.69,0.5,0.54,0.8,0.77,ONELIFECAP
Interest,0.02,,,0.1,0.14,0.06,0.04,0.03,,,ONELIFECAP
Profit before tax,0.01,-1.12,0.01,0.14,,-2.54,0.09,0.04,0.06,0.01,ONELIFECAP
Tax,,,,0.03,,,0.01,0.01,0.03,,ONELIFECAP
Net profit,0.01,-1.12,,0.1,,-2.53,0.08,0.03,0.03,0.01,ONELIFECAP
