Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,373.16,308.35,302.5,414.24,494.52,521.65,628.42,575.57,518.19,537.48,BSE
Raw Material Cost,,,,,,,,,,,BSE
Change in Inventory,,,,,,,,,,,BSE
Power and Fuel,7.34,9.29,10.04,12.86,19.61,17.06,11.67,11.31,9.88,8.37,BSE
Other Mfr. Exp,6.37,5.37,6.02,6.37,63.22,10.14,18.94,9.52,8.51,7.93,BSE
Employee Cost,48.46,44.59,51.68,68.37,59.11,76.84,75.14,85.89,94.24,89.6,BSE
Selling and admin,85.83,98.41,81.33,131.78,32.46,185.83,31.97,217.54,247.2,235.47,BSE
Other Expenses,6.87,11.02,14.37,27.94,90.8,13.74,175.53,30.18,55.11,41.8,BSE
Other Income,-35.15,-78.95,-33.38,-24.76,-52.37,32.98,338.21,41.39,115.52,13.04,BSE
Depreciation,29.68,24.5,26.57,52.16,48.53,47.66,39.26,44.02,43.55,51.03,BSE
Interest,1.03,0.73,0.17,0.22,0.16,0.1,0.03,,,0.33,BSE
Profit before tax,152.43,35.49,78.94,89.78,128.26,203.26,614.09,218.5,175.22,115.99,BSE
Tax,35.14,5.94,4.17,14.13,-4.6,4.62,50.14,17.45,1.55,18.73,BSE
Net profit,117.29,29.55,74.77,75.65,132.86,198.64,563.95,201.05,173.67,97.26,BSE
