Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Equity Share Capital,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,12.1,EMAMIPAP
Reserves,160.9,227.59,306.03,358.54,376.2,222.31,230.99,245.91,206.82,283.84,EMAMIPAP
Borrowings,509.83,472.01,555.51,835.42,1074.12,1391.94,1241.54,1248.96,1091.27,907.79,EMAMIPAP
Other Liabilities,59.73,86.06,123.42,202.8,195.68,185.84,479.7,603.64,607.63,584.5,EMAMIPAP
Total,742.56,797.76,997.06,1408.86,1658.1,1812.19,1964.33,2110.61,1917.82,1788.23,EMAMIPAP
Net Block,441.73,436.64,452.43,447.61,1195.36,1219.95,1281.76,1297.13,1298.06,1225.41,EMAMIPAP
Capital Work in Progress,69.67,88.88,167.49,619.93,4.58,4.79,8.74,102.9,0.98,0.1,EMAMIPAP
Investments,0.58,0.58,0.58,0.58,0.58,55.71,56.33,43.82,24.04,53.52,EMAMIPAP
Other Assets,230.58,271.66,376.56,340.74,457.58,531.74,617.5,666.76,594.74,509.2,EMAMIPAP
Total,742.56,797.76,997.06,1408.86,1658.1,1812.19,1964.33,2110.61,1917.82,1788.23,EMAMIPAP
Receivables,50.46,47.19,46.03,43.87,102.66,149.16,221.47,208.91,209.38,201.01,EMAMIPAP
Inventory,78.14,76.62,73.07,115.63,172.8,229.01,261.06,332.06,278.4,222.53,EMAMIPAP
Cash & Bank,22.85,74.63,164.83,95.92,80.52,33.64,16.14,10.36,20.49,13.72,EMAMIPAP
No. of Equity Shares,60499050.0,60499050.0,60499050.0,60499050.0,60499050.0,60499050.0,60499050.0,60499050.0,60499050.0,60499050.0,EMAMIPAP
New Bonus Shares,,,,,,,,,,,EMAMIPAP
Face value,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,EMAMIPAP
