Report Date,2012-03-31 00:00:00,2013-03-31 00:00:00,2014-03-31 00:00:00,2015-03-31 00:00:00,2016-03-31 00:00:00,2017-03-31 00:00:00,2018-03-31 00:00:00,2019-03-31 00:00:00,2020-03-31 00:00:00,2021-03-31 00:00:00,Company_Name
Sales,7868.13,8090.1,8535.75,10200.04,11626.22,9920.62,11448.86,12977.52,13442.04,11776.52,TORNTPOWER
Raw Material Cost,,,,,,,,,,,TORNTPOWER
Change in Inventory,,,,,-6.83,4.3,-1.25,19.58,-1.45,,TORNTPOWER
Power and Fuel,4709.98,5798.74,6274.58,7138.42,7223.24,6502.8,7152.54,8489.77,8354.72,7006.47,TORNTPOWER
Other Mfr. Exp,461.96,449.56,537.45,464.65,773.14,449.23,560.22,734.18,653.52,618.35,TORNTPOWER
Employee Cost,357.28,363.4,372.35,448.96,522.24,568.26,648.21,683.96,722.22,702.64,TORNTPOWER
Selling and admin,91.65,93.39,85.21,92.36,171.43,152.3,168.23,179.58,217.22,218.85,TORNTPOWER
Other Expenses,-25.13,74.44,32.42,-1.26,-21.88,-187.46,-161.99,-150.37,53.89,-13.59,TORNTPOWER
Other Income,84.71,128.58,224.4,306.28,337.4,180.13,245.96,243.58,-771.1,238.25,TORNTPOWER
Depreciation,365.88,407.93,534.52,547.98,899.29,989.42,1111.14,1163.05,1230.16,1179.85,TORNTPOWER
Interest,311.97,408.48,677.18,706.16,1116.24,1046.56,839.69,892.15,891.86,718.96,TORNTPOWER
Profit before tax,1679.25,622.74,246.44,1109.05,1273.09,583.94,1375.53,1248.36,545.9,1583.24,TORNTPOWER
Tax,441.79,237.78,151.6,366.99,373.98,151.58,453.79,359.12,-692.24,258.33,TORNTPOWER
Net profit,1237.46,384.96,94.84,742.06,899.11,432.36,921.74,889.24,1238.14,1324.91,TORNTPOWER
